,id,name,popularity,artists,release_date,danceability,energy,loudness,mode,speechiness,acousticness,valence,tempo
95341,7cD7SZy9tGWZH8Jg5jJ7GT,Little Girl Blue - Instrumental,27.0,['Red Garland Trio'],1956,0.5489999999999999,0.0479,-19.08,1.0,0.0475,0.9520000000000001,0.153,89.124
95395,6LtBzosaeiOHe7pVl8KxTe,Wait Till You See Her,6.0,['Vic Damone'],1956,0.271,0.10800000000000001,-15.687999999999999,0.0,0.040999999999999995,0.941,0.0887,170.282
95432,2eZCAJoigZpdSJY9LK3InG,Django,25.0,['Vince Guaraldi Trio'],1956,0.452,0.0556,-24.215999999999998,0.0,0.0488,0.953,0.196,90.66799999999999
95438,4XWItTtGvpXeCFBduYg0F6,My Romance - Instrumental,18.0,['Red Garland Trio'],1956,0.561,0.0422,-18.982,1.0,0.0547,0.966,0.128,123.39399999999999
95481,7pyEdGyBZteGtMxAXKI8Gk,You Are Too Beautiful,19.0,['Thelonious Monk'],1956,0.5539999999999999,0.0221,-23.055999999999997,1.0,0.0481,0.955,0.14400000000000002,62.992
95563,2HMICefX6QX2Rk43AHGpC7,Three Coins In A Fountain,23.0,['Vince Guaraldi Trio'],1956,0.489,0.0276,-25.784000000000002,1.0,0.0407,0.9520000000000001,0.11699999999999999,70.339
95598,5FYgwqjjq9kPCMj8yArfTr,My Funny Valentine - Rudy Van Gelder Remaster,56.0,['Miles Davis Quintet'],1957,0.551,0.11900000000000001,-15.468,0.0,0.0435,0.924,0.243,70.12899999999999
95643,0QQWI5jXYhimX24LJu6Qd9,Once In A While,16.0,['Dean Martin'],1957-06-17,0.45799999999999996,0.0902,-17.089000000000002,1.0,0.0401,0.935,0.221,76.031
95660,2ZyDHtCZWsPTrP7Savf1ni,Moonlight In Vermont,30.0,['Lyle Ritz'],1957-01-01,0.561,0.0254,-24.569000000000003,1.0,0.0441,0.968,0.247,67.185
95745,2ZDhJF6m2DvmMp6Jg7OqLk,Please Send Me Someone To Love,18.0,"['Red Garland', 'Paul Chambers', 'Art Taylor']",1957,0.5670000000000001,0.0452,-21.73,0.0,0.0521,0.935,0.161,64.351
95764,2H67TyHH0cKAI2sZUQtdvW,Crepuscule With Nellie (Takes 4 & 5),13.0,['Thelonious Monk Septet'],1957,0.5,0.10400000000000001,-15.085,0.0,0.054000000000000006,0.946,0.11800000000000001,181.245
95786,3CWKx0KS7iq8s2kik4oSMw,I've Got My Eyes On You,15.0,['Fred Astaire'],1957-02-01,0.557,0.0232,-23.453000000000003,0.0,0.0496,0.955,0.24600000000000002,119.62
95788,3j36jprlxevW8QiIv1BLed,Spanish is the Loving Tongue,13.0,['Bob Ross'],1957-01-01,0.34,0.0745,-17.276,1.0,0.054000000000000006,0.965,0.184,103.99700000000001
95792,4nLDc1d7OTJ0BJDXZcY3PM,Ill Wind,17.0,['The Ben Webster Quintet'],1957-01-01,0.496,0.0314,-18.504,1.0,0.0666,0.9520000000000001,0.233,63.096000000000004
95802,1K66bIITyIuGjv4UTTxEq9,"Sullivan: The Mikado or The Town of Titipu, Act 1: No. 9, Duet, ""Were you not to Ko-Ko plighted"" (Nanki-Poo, Yum-Yum)",7.0,"['Arthur Sullivan', 'Richard Lewis/Elsie Morison/Pro Arte Orchestra/Sir Malcolm Sargent', 'Sir Malcolm Sargent', 'Pro Arte Orchestra']",1957,0.423,0.0685,-21.000999999999998,1.0,0.0535,0.9670000000000001,0.278,81.156
95864,7H54VK937duQiAwm164aLq,Memories Of You,15.0,['Lee Konitz Quartet'],1957-01-01,0.512,0.10099999999999999,-16.703,0.0,0.0531,0.9690000000000001,0.156,68.47800000000001
95866,6ReTCbOAUbnKKVBY0ckJMS,Manhattan,54.0,['Blossom Dearie'],1958-01-01,0.413,0.0342,-26.111,1.0,0.0402,0.9520000000000001,0.177,102.662
95997,2r6PnfwmKCBA5yBXMdfVZb,I Got Lost In His Arms,13.0,['Julie London'],1958,0.445,0.0973,-20.097,1.0,0.0548,0.862,0.161,100.84200000000001
96012,1x47FykOZX8Z7ClJ7v7B67,How Long Has This Been Going On,15.0,['Julie London'],1958,0.49700000000000005,0.0532,-19.092,0.0,0.0412,0.9159999999999999,0.128,72.40899999999999
96016,2w7rnO7H0FXW6aDYk1IPlX,Tammy - Mono,16.0,['Sam Cooke'],1958-02-01,0.445,0.0631,-13.235,1.0,0.0405,0.966,0.098,108.287
96070,0JuZV3je92lzVUO6RQ26Bd,Django,14.0,['Michel Legrand'],1958-12-12,0.518,0.0817,-18.151,0.0,0.054000000000000006,0.9259999999999999,0.128,110.061
96149,1ZvQf0KB89VLt3baZWpPyk,In the Queue,0.0,['King Kong Original Cast'],1959,0.361,0.0345,-25.714000000000002,1.0,0.043,0.9179999999999999,0.248,178.40599999999998
96197,75aVGfaOnMhaWS7ogwBGcP,"I Loves You, Porgy - 2014 - Remaster",18.0,['Nina Simone'],1959-01-01,0.49200000000000005,0.0714,-18.692,1.0,0.0547,0.915,0.185,53.342
96229,2t2d84vMoKCtonvNtQj8g2,Can't Help Lovin' Dat Man,14.0,['Oscar Peterson'],1959-01-01,0.526,0.0428,-29.59,1.0,0.067,0.943,0.0853,74.116
96260,4kWfR35OwjUEabb4cPoRL7,Water Music Suite No. 1 (Excerpts): 6. Minuet,16.0,"['George Frideric Handel', 'New York Philharmonic', 'Pierre Boulez']",1959,0.461,0.0335,-19.682000000000002,1.0,0.0406,0.9570000000000001,0.177,101.679
96342,79nMHWTfds6KJu5zWQbQ4n,If I Had You,52.0,['Etta Jones'],1960,0.52,0.0206,-22.868000000000002,0.0,0.0486,0.961,0.109,118.42399999999999
96381,0QjrKKVrUNmxokCLXUkBe2,Blue In Green (Take 2),35.0,"['Bill Evans', 'Scott LaFaro', 'Paul Motian']",1960,0.44299999999999995,0.0925,-21.19,0.0,0.0401,0.9329999999999999,0.0682,67.46300000000001
96411,0P0Wjh8tmH7E8yPS5F9HZA,When I Fall In Love,25.0,['Bill Evans Trio'],1960,0.46799999999999997,0.0402,-17.572,1.0,0.0489,0.9690000000000001,0.10800000000000001,105.84100000000001
96431,5dTsd9fO1aIRvXr1JCLvSz,All The Way,20.0,['Etta Jones'],1960,0.414,0.0385,-20.149,0.0,0.0467,0.9590000000000001,0.166,88.944
96524,6wmii66bPuXuefewPJ9eEQ,Bautiful Kahana,15.0,['Arthur Lyman'],1960,0.36700000000000005,0.042,-26.443,1.0,0.0638,0.96,0.11699999999999999,159.453
96592,75d5BnaGzpHaTTVxRJtRkm,Moon of Manakoora,17.0,['Arthur Lyman'],1960,0.32799999999999996,0.0552,-28.69,1.0,0.0423,0.899,0.113,113.53200000000001
96602,1cJtGPKDcYoNGnNq9VdW9v,On The Side Of The Angels,10.0,['Oscar Peterson'],1960-01-01,0.385,0.0808,-28.563000000000002,1.0,0.0407,0.9640000000000001,0.0522,64.954
96641,1xaTXPoDk4VOU9XhYX4KJM,A Nightingale Sang In Berkeley Square,64.0,"['Stan Getz', 'Bob Brookmeyer']",1961-01-01,0.425,0.0429,-24.86,1.0,0.0408,0.951,0.255,96.09700000000001
96643,1kBKndNFG5Um2DK87FYk1m,Who Could Care?,50.0,"['Stan Getz', 'Bob Brookmeyer']",1961-01-01,0.34299999999999997,0.045,-25.055999999999997,1.0,0.0435,0.966,0.106,93.177
96645,37vEa9sfgAqEZuqX8AX0Zk,Nardis,49.0,['Bill Evans Trio'],1961,0.517,0.10800000000000001,-24.465,1.0,0.0479,0.852,0.20600000000000002,79.512
96651,1DDaR396iGhz2tqKqJrvoE,I Wish I Knew,41.0,['Wes Montgomery'],1961,0.377,0.0442,-30.849,1.0,0.0423,0.937,0.237,111.705
96719,0xl1YiGQYQpnJWepXy9gKy,Nancy (With The Laughing Face),28.0,"['Cannonball Adderley', 'Bill Evans']",1961,0.43700000000000006,0.0431,-19.289,1.0,0.0427,0.965,0.21899999999999997,185.18099999999998
96777,4KyC7EsIFt8bghMNn1Ssjq,"Messiah, HWV 56 / Part 1: 1. Accompagnato: Comfort ye, My people",12.0,"['George Frideric Handel', 'Kenneth McKellar', 'London Symphony Orchestra', 'Sir Adrian Boult']",1961-01-01,0.264,0.0944,-21.273000000000003,1.0,0.0415,0.945,0.0618,83.475
96792,1du69AtQFR56cpCxoxSCeS,Nardis,26.0,['Bill Evans Trio'],1961,0.484,0.0647,-27.971999999999998,1.0,0.0454,0.841,0.212,80.15899999999999
96831,6fAUPWKwkhEYXw4ukeTGeD,The Man I Love,16.0,['Ray Charles'],1961,0.425,0.0247,-26.234,0.0,0.0401,0.9209999999999999,0.161,97.367
96918,3vDE0fUk1eRErDYWO3Qlyv,Venice,16.0,"['Cannonball Adderley', 'Bill Evans']",1961,0.555,0.0335,-25.705,1.0,0.0403,0.904,0.23399999999999999,93.883
97012,5wTbamPgzSfU75bmJLiN3W,The Virgin Mary Had One Son,16.0,['The Staple Singers'],1962,0.28800000000000003,0.0442,-24.395,0.0,0.0414,0.94,0.25,80.35600000000001
97032,0JxuazIR62m3ArQIBtdNTh,God Bless The Child,10.0,"['Lou Rawls', 'Les McCann Ltd.']",1962,0.563,0.0537,-19.653,1.0,0.0459,0.93,0.172,82.887
97042,0VuyWBWZBCdhmRrvs6NMs6,I've Grown Accustomed To Her Face - Live,28.0,['Wes Montgomery'],1962,0.537,0.040999999999999995,-29.136999999999997,0.0,0.0478,0.9570000000000001,0.0636,77.28699999999999
97046,3uv9NGY8V95cmSqOclMGBg,"Symphony No. 96 in D Major, Hob. I:96 ""Miracle"": II. Andante",13.0,"['Franz Joseph Haydn', 'George Szell', 'Cleveland Orchestra']",1962,0.38299999999999995,0.0356,-25.396,1.0,0.0496,0.941,0.183,119.64299999999999
97051,6WvbYaPSIbOQckxjZoCRS3,Long Ago And Far Away,7.0,"['Gene Ammons', 'Sonny Stitt']",1962-01-01,0.491,0.0872,-17.802,0.0,0.0438,0.9179999999999999,0.162,101.101
97187,4VwaWmXfi35nCDBNWBzSl8,"Carmen, WD 31 (Excerpts): Act I: L'amour est un oiseau rebelle (Habanera)",23.0,"['Georges Bizet', 'Herbert von Karajan', 'Wiener Philharmoniker']",1963,0.361,0.0422,-24.988000000000003,1.0,0.0654,0.9620000000000001,0.175,127.34
97470,65VFhuessiHOHUn8f2FIEF,My One And Only Love,13.0,['Lorez Alexandria'],1964-01-01,0.4,0.0382,-20.073,0.0,0.0533,0.965,0.17800000000000002,92.509
97591,6e6ZJmzSw15vsjGGZ9FO7P,The Flowermarket* - Voice,20.0,['Marni Nixon'],1964,0.344,0.11699999999999999,-23.09,1.0,0.0403,0.9,0.141,94.814
97593,7GBo5iDutFLY6isIBjH8yx,再生緣,24.0,['于璇'],1964-07-31,0.344,0.0445,-20.295,0.0,0.0643,0.889,0.272,79.469
97598,0N0UwFcqUHlbcLa37KXMnK,怨語,23.0,['霜華雪華'],1964-07-15,0.275,0.0473,-24.771,1.0,0.055,0.9570000000000001,0.235,72.72800000000001
97606,4JAcDBAd6WUWH6rZkZ3u6w,永在你身邊,23.0,['霜華雪華'],1964-07-15,0.324,0.0945,-24.1,1.0,0.0512,0.912,0.14,66.528
97607,5XDII1T7pT3GmrlhGFMuCn,為什麼要愛你,23.0,['霜華雪華'],1964-07-15,0.293,0.0654,-22.405,1.0,0.0472,0.892,0.17300000000000001,108.81
97696,1Q2JDCziEXv7f5rYqmyW4D,Angel Eyes,14.0,['Gene Ammons'],1965-01-01,0.377,0.0863,-15.134,0.0,0.0406,0.925,0.131,87.79299999999999
97881,5BxDPcmfHZE1JSuqlTciQR,"Images - Live In New York, 1964",21.0,['Nina Simone'],1966-01-01,0.40299999999999997,0.0988,-18.436,0.0,0.0404,0.9470000000000001,0.11599999999999999,116.925
98566,2FEBOEIV8FHov38nrwJkZf,Inhliziyo,3.0,"['Philip Tabane', 'His Malombo Jazzman']",1969-01-01,0.43799999999999994,0.0585,-24.275,1.0,0.0525,0.958,0.27399999999999997,111.075
98692,6sYtxw1kAPO4NBhB4SQOQg,Ke Utlwile,2.0,"['Philip Tabane', 'His Malombo Jazzman']",1969-01-01,0.541,0.0695,-24.203000000000003,1.0,0.0408,0.9570000000000001,0.254,85.145
98872,7g4LLcIDNC1gVcz97dpVR2,Country Preacher - Live,16.0,['The Cannonball Adderley Quintet'],1970-01-01,0.389,0.0605,-24.029,0.0,0.0454,0.9690000000000001,0.265,100.21
98896,5s5N8kSizrNMAhcCvFnYjg,Song to the Siren,30.0,['Tim Buckley'],1970,0.261,0.0748,-21.048000000000002,1.0,0.0447,0.95,0.106,62.027
99064,5ZZrwFct8aHPU937HaztKC,"Havanaise, Op. 83: Allegro",30.0,"['Camille Saint-Saëns', 'Jascha Heifetz', 'William Steinberg', 'RCA Victor Symphony Orchestra']",1971,0.32799999999999996,0.11900000000000001,-22.774,1.0,0.045,0.9009999999999999,0.131,131.29399999999998
99122,2VgU1C40z6KtqDs2r6w1q4,"Suite española, Op.47: Asturias (Leyenda)",30.0,"['Isaac Albéniz', 'Narciso Yepes']",1971-01-01,0.316,0.10400000000000001,-24.246,0.0,0.0432,0.9640000000000001,0.12,84.93
99151,3EV4zcT2dk1rBfvuEcIXIO,Simple Man,19.0,['Paul Williams'],1971,0.39299999999999996,0.0506,-20.706999999999997,1.0,0.0456,0.883,0.12300000000000001,68.221
99777,5Djtg1LizMk5J42pT2z86U,Tango,18.0,"['Isaac Albéniz', 'John Williams']",1974,0.456,0.0272,-30.325,1.0,0.0401,0.909,0.21,89.17200000000001
99800,7ujIxiaCHQkqpPWUKKbF1Z,No. 4 (E Minor/e-moll/mi mineur/mi minore),13.0,"['Heitor Villa-Lobos', 'John Williams']",1974,0.314,0.009009999999999999,-28.408,0.0,0.0479,0.894,0.19,169.173
99852,54ywXltRO2c0H7Rv33hJ2j,I Tried to Leave You,32.0,['Leonard Cohen'],1974-08-11,0.511,0.0394,-22.215999999999998,0.0,0.0651,0.8590000000000001,0.121,74.846
99992,1NtlTVfi4cqSrfqmBPwb8C,Field Commander Cohen,33.0,['Leonard Cohen'],1974-08-11,0.555,0.0439,-18.093,1.0,0.0608,0.9009999999999999,0.159,100.45
100108,48WhdGNxaxHMdRxs11ampi,Chelsea Hotel #2,33.0,['Leonard Cohen'],1975,0.513,0.0436,-21.366,1.0,0.0432,0.899,0.22399999999999998,130.687
100221,3LCrpQLPWDs02ieBKeaJZm,Take This Longing,29.0,['Leonard Cohen'],1975,0.41700000000000004,0.028999999999999998,-28.499000000000002,1.0,0.043,0.833,0.152,67.257
100412,0BP3Z7t2B3J2SKLoS5QhFS,You Got Me On So Bad,32.0,['J.J. Cale'],1976-09,0.514,0.0644,-21.308000000000003,1.0,0.0571,0.924,0.20199999999999999,93.609
101110,4yt0ktA4S9ihg0PIyTyrEE,The Movie,35.0,['Jim Morrison'],1978,0.521,0.0307,-30.581999999999997,1.0,0.0615,0.915,0.095,81.32600000000001
102024,2tiSSodBlpQDmK3L6NBWey,"Die Zauberflöte, K.620: Overture",36.0,"['Wolfgang Amadeus Mozart', 'Berliner Philharmoniker', 'Herbert von Karajan']",1981-01-01,0.29,0.10300000000000001,-19.368,1.0,0.0432,0.9490000000000001,0.15,83.68799999999999
102206,4p7kGh3w4KlfAj3s0Tm3L6,Pretty Ballad,32.0,['Keith Jarrett Trio'],1981,0.40399999999999997,0.0602,-26.459,0.0,0.0422,0.861,0.168,106.82
102359,4PvmuBqWAsyIq1C42cnC7v,"Old Friends - Live at Central Park, New York, NY - September 19, 1981",36.0,['Simon & Garfunkel'],1982-02-16,0.29,0.0587,-23.506,1.0,0.0518,0.922,0.21100000000000002,177.03099999999998
102868,6cdknhI1mOZuQqabTaAWmF,"Messiah, HWV 56 / Pt. 1: 1. Accompagnato: Comfort ye, My people",30.0,"['George Frideric Handel', 'Anthony Rolfe Johnson', 'The Monteverdi Choir', 'English Baroque Soloists', 'John Eliot Gardiner']",1983-01-01,0.265,0.0174,-28.471999999999998,1.0,0.0561,0.9590000000000001,0.0785,63.701
103072,0JIsHLz4G5sOvnfilECfAK,"Symphony No.5 In C Minor, Op.67: 3. Allegro",35.0,"['Ludwig van Beethoven', 'Berliner Philharmoniker', 'Herbert von Karajan']",1984-01-01,0.261,0.0842,-21.415,0.0,0.0471,0.927,0.252,83.589
103142,4M3Lxm1XBJrfLGBWZjqTM7,Ghosts,37.0,['Japan'],1984-01-01,0.456,0.10300000000000001,-19.203,1.0,0.0453,0.8959999999999999,0.133,114.499
103488,7rK181s1DNa259TDfC9rdd,"Bach, J.S.: Cello Suite No. 4 in E-Flat Major, BWV 1010: IV. Sarabande",38.0,"['Johann Sebastian Bach', 'Heinrich Schiff']",1985,0.29,0.00765,-25.331999999999997,1.0,0.0538,0.93,0.231,172.372
104873,2jv5qRqrweD00U4VwDfbWr,With God On Our Side,41.0,['The Neville Brothers'],1989-03-14,0.34299999999999997,0.0308,-21.608,1.0,0.0558,0.909,0.0997,68.313
105150,7wGqWPW8haFrmvikCyS5Qc,Maybe September,36.0,['Scott Hamilton'],1989-01-01,0.365,0.0275,-22.435,0.0,0.0465,0.9670000000000001,0.226,84.971
105586,3GFza0Ug9UPSMR2UKEPgIo,Sylvia: Pizzicato,41.0,"['Léo Delibes', 'Slovak Philharmonic', 'Ondrej Lenard']",1990-11-06,0.342,0.0192,-39.219,1.0,0.0533,0.875,0.18899999999999997,159.236
108910,3a1ybqKlyB5ah2wowu9XNy,Innocence,32.0,['Kenny G'],1997-11-14,0.325,0.0977,-20.487,1.0,0.0419,0.898,0.11599999999999999,120.89
112243,1J9iVCaEriyoMXpj2XszhU,When Sunny Gets Blue,62.0,['McCoy Tyner'],2009-01-01,0.42700000000000005,0.114,-22.546,0.0,0.0509,0.843,0.114,60.483999999999995
112445,7apw8m9lHQjvuUVfMAm4kZ,Higher Love,59.0,['James Vincent McMorrow'],2010,0.32299999999999995,0.11900000000000001,-17.892,1.0,0.05,0.9620000000000001,0.17600000000000002,89.86200000000001
113388,6lbab5xH9F6MfjXsKl0f6D,Let Her Go (Acoustic Version),54.0,['Passenger'],2013-11-29,0.555,0.0739,-13.960999999999999,0.0,0.0517,0.948,0.25,139.149
113968,2qsxbpUmRRnWRlaDXpHvhk,Eight Line Poem - 2015 Remaster,11.0,['David Bowie'],2015-09-25,0.542,0.0229,-24.515,1.0,0.0428,0.963,0.171,116.264
116542,0AbObXl11B6d375T0uO04s,Tijuca from Saudades do Brasil,0.0,['Isaac Stern'],1949,0.391,0.0482,-23.209,1.0,0.040999999999999995,0.9640000000000001,0.18100000000000002,118.09100000000001
116810,105MBa2YSVuamnvAAVmr2d,Dream Of You,13.0,['Helen Merrill'],1956-01-01,0.379,0.0484,-22.624000000000002,0.0,0.0461,0.927,0.19699999999999998,77.828
116886,5f1YzhZvBD3q6flTeHZykq,All Alone,17.0,['Red Garland'],1961,0.48100000000000004,0.0211,-24.241,0.0,0.0406,0.9640000000000001,0.0681,111.01899999999999
117910,2aROA14wjchRPpxJMrhzKm,"Bewitched, Bothered and Bewildered",49.0,['Brad Mehldau'],1998-09-15,0.433,0.0662,-19.398,1.0,0.0403,0.9540000000000001,0.162,107.241
118871,1H454Kpk0rArDraGPlPNLP,"Symphony No. 39 in E-Flat Major, K. 543: I. Adagio - Allegro",0.0,"['Wolfgang Amadeus Mozart', 'George Szell', 'Cleveland Orchestra']",1947,0.324,0.10400000000000001,-17.133,1.0,0.0401,0.961,0.165,154.804
118895,2S3poGAbZikw2e9F5CrhDD,"Piano Quartet in E-Flat Major, K. 493: II. Larghetto",0.0,"['Wolfgang Amadeus Mozart', 'George Szell', 'Budapest String Quartet']",1947,0.319,0.0582,-23.252,1.0,0.0429,0.953,0.0871,129.174
118914,3YLydM30t86ofJ1HLXsoZ5,How Are Things in Glocca Morra?,0.0,"['Burton Lane', 'Ella Logan', 'Ray Charles']",1947,0.267,0.0449,-19.985,1.0,0.0434,0.953,0.278,78.402
119643,4fmzxb1BCwuITYm5rLCC5V,Jaidevi Mangalagauri,0.0,"['Lata Mangeshkar', 'Snehaprabha Pradhan']",1942-12-31,0.47600000000000003,0.113,-14.808,1.0,0.0475,0.9690000000000001,0.21100000000000002,66.381
119830,5dhcEBkBHQRzDgjTnBl23m,Someone To Watch Over Me - Alternate Take,19.0,['Rahsaan Roland Kirk'],1962-01-01,0.493,0.049,-15.747,1.0,0.0408,0.9590000000000001,0.228,116.76
119883,46wDI2wGZgW2BrO37OUD5k,The Water Is Wide,25.0,['Fred Neil'],1965,0.37,0.0808,-17.184,1.0,0.0405,0.922,0.139,135.249
119903,42BxIN7UJZA1BdwrLndtmF,Eulogy To Lenny Bruce,29.0,['Nico'],1967-10-09,0.573,0.024,-26.502,1.0,0.0428,0.9470000000000001,0.109,115.545
120691,7GBAkAqExrYcnM7iddUjK4,Juego Que Me Regalo un 6 de Enero,44.0,['Silvio Rodríguez'],1992,0.578,0.114,-16.479,1.0,0.0521,0.843,0.251,120.395
121097,5R3XZ1gOX4vJzj9gA9eT7Y,Rock a Bye Baby,61.0,['The Kiboomers'],2013-06-28,0.435,0.0668,-25.339000000000002,1.0,0.044000000000000004,0.924,0.077,80.059
121130,5qW6ZYct54PhKliCntyxRX,Cover Me Up,61.0,['Jason Isbell'],2013-06-11,0.429,0.09300000000000001,-15.944,1.0,0.0433,0.882,0.20800000000000002,129.661
121635,13TL6EVldRiYO1rPRRStrK,"Manon Lescaut, Act II: Che ceffi son costor? Ciarlatani o speziali?",0.0,"['Giacomo Puccini', 'Lorenzo Molajoli', 'Orchestra Del Teatro Alla Scala, Milano']",1930-12-31,0.344,0.105,-20.119,0.0,0.0635,0.9329999999999999,0.172,72.667
121656,75JMUyLz5R6kM7ktgNMHNK,Capriccio for Piano and Orchestra: I. Presto,0.0,"['Igor Stravinsky', 'Ernest Ansermet', 'Orchestre De Concerts Straram']",1930,0.321,0.105,-21.851999999999997,0.0,0.0402,0.951,0.16,133.055
121850,2wbQfYBNAamsi9Uv6YIZBH,Dream Together,0.0,['Apocolothoth'],1936-01-01,0.522,0.0936,-24.754,1.0,0.0421,0.966,0.0591,93.694
122173,7MtnIOuLfn7Qlv4dpK8rIM,"Pelléas et Mélisande (2006 Digital Remaster), Act V, Scene: Attention: je crois... (Le médecin/Mélisande/Arkel)",0.0,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",1941,0.337,0.0287,-27.41,1.0,0.054000000000000006,0.9670000000000001,0.0422,94.331
122195,7rEQF0rS68zZvqNqvLpU7a,"Pelléas et Mélisande (2006 Digital Remaster), Act IV, Scene Four: On dirait que ta voix a passé sur la mer au printemps! (Pelléas/Mélisande)",0.0,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",1941,0.38,0.0651,-25.826,0.0,0.0657,0.956,0.16899999999999998,73.334
122198,7sefC2xtLFGft17dY3T0NT,"Pelléas et Mélisande (2006 Digital Remaster), Act II, Scene Two: Il est vrai que (Golaud/Mélisande)",1.0,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",1941,0.313,0.0712,-23.43,0.0,0.0632,0.9670000000000001,0.24100000000000002,89.477
122530,3uKo3tnsLVrGiSnjfAhNEi,Violin Concerto No. 4 in D Minor Op. 31: I. Andante - Moderato - Cadenza,0.0,"['Henri Vieuxtemps', 'Jascha Heifetz', 'London Philharmonic Orchestra', 'Sir John Barbirolli']",1945,0.32899999999999996,0.091,-19.363,1.0,0.0438,0.9590000000000001,0.0977,111.211
122597,4SriIcIMNhfwyA8oMH79KP,Regard du temps,0.0,['Anca Elena'],1945,0.573,0.0057399999999999994,-27.288,1.0,0.0678,0.9009999999999999,0.0447,131.582
122681,50X310eI5cexl0PxkpHd4e,My Love,0.0,['The Dovers'],1945,0.569,0.0647,-11.3,1.0,0.0456,0.938,0.23600000000000002,102.074
122758,4Gs2D0qcFVgjsTT1BC2zzI,Symphony No. 4 in G Major: IV. Sehr behaglich,0.0,"['Gustav Mahler', 'Bruno Walter', 'New York Philharmonic']",1946,0.336,0.0975,-22.5,0.0,0.0437,0.9329999999999999,0.166,131.97
122769,4S560aqqY5fgP9f0nyq9rk,Symphony No. 4 in G Major: IV. Sehr behaglich,0.0,"['Gustav Mahler', 'Bruno Walter', 'New York Philharmonic']",1946,0.336,0.0975,-22.5,0.0,0.0437,0.9329999999999999,0.166,131.97
122977,6CVUu5xJd910NnggbkHIej,"Violin Concerto in D Major, Op. 61: I. Allegro, ma non troppo",0.0,"['Ludwig van Beethoven', 'Jascha Heifetz', 'Charles Münch', 'Boston Symphony Orchestra']",1946,0.314,0.0875,-21.875999999999998,1.0,0.0446,0.857,0.18,121.166
123073,749FLa24QNwTmCF7MRsZ4m,"Messiah, HWV 56, Pt. 1: And suddenly there was with the angel - Accompagnato",0.0,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']",1946,0.457,0.11199999999999999,-16.255,1.0,0.0416,0.9540000000000001,0.267,84.03399999999999
123336,3eerUdQ36NVtNdiBHljCKa,"Offenbach: Les contes d'Hoffmann, Act III: Finale. ""Écoutez, Messieurs... Voici les gondoles"" (Giulietta, Nicklausse, Hoffmann, Schlémil, Dapertutto, Pitichinaccio, Chœur)",0.0,"['Jacques Offenbach', 'André Cluytens', 'Bourvil', 'Charles Cambon', 'Charles Soix', ""Chœurs du Théâtre National de l'Opéra-Comique"", 'Fanély Revoil', 'Raoul Jobin', 'Vina Bovy', ""Orchestre du Théâtre national de l'Opéra-Comique""]",1948-01-01,0.35,0.0738,-23.929000000000002,1.0,0.0417,0.946,0.156,78.83800000000001
123427,4JfkkEhllsfhGe9jQf5jaf,"Rigoletto / Act 1: ""Caro nome""",0.0,"['Giuseppe Verdi', 'Hilde Gueden', 'Wiener Philharmoniker', 'Clemens Krauss']",1948,0.361,0.0854,-20.02,1.0,0.0537,0.963,0.106,74.358
123463,4W5olWTEDVxsx1vONf6qQg,"Streichtrio Nr. 1 - II. Adagio - Allegro leggiero (with Lukas David, Subylle Langmaack & Clemens Krieger)",0.0,['David-Trio'],1948,0.282,0.0916,-20.881,1.0,0.0459,0.968,0.0602,97.039
123493,4iQQ29h8ZX33oXduHJ4NbH,"Le sacre du printemps: Part 2 ""The Sacrifice"", The Summoning of the Ancients",0.0,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",1948,0.43700000000000006,0.0998,-19.075,1.0,0.0596,0.9620000000000001,0.0677,111.65700000000001
123503,4ny0GB03lpMuXOGo1tIZcE,"Le sacre du printemps: Part 2 ""The Sacrifice"", The Summoning of the Ancients",0.0,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",1948,0.44,0.11900000000000001,-19.244,1.0,0.0583,0.9690000000000001,0.0774,110.275
123522,4w2TPaWzwIZS1HAtTKCczv,"Quintet No. 5 in D Major for Strings, K. 593: I. Larghetto - Allegro",0.0,"['Wolfgang Amadeus Mozart', 'Budapest String Quartet', 'Milton Katims']",1948,0.39899999999999997,0.1,-18.811,1.0,0.0549,0.94,0.149,92.26299999999999
123569,5HsgSqFuRbdbLnO907JCF6,"Symphony No.4 in G: 4. Sehr behaglich: ""Wir genießen die himmlischen Freuden""",0.0,"['Gustav Mahler', 'Margaret Ritchie', 'Concertgebouworkest', 'Eduard van Beinum']",1948-01-01,0.294,0.0766,-25.183000000000003,0.0,0.0449,0.9620000000000001,0.10800000000000001,112.214
