,id,name,popularity,artists,release_date,danceability,energy,loudness,mode,speechiness,acousticness,valence,tempo
208061,6D2Y36VbNWKHbOlrhU64qc,Cheri Cheri Lady - New Version,26.0,['Modern Talking'],1998-09-21,0.748,0.9570000000000001,-4.53,0.0,0.0426,0.226,0.9359999999999999,118.03299999999999
208207,4DgyAPO8li9qwDS7TavAY4,Cheri Cheri Lady - New Version,30.0,['Modern Talking'],1998-05-11,0.748,0.9570000000000001,-4.53,0.0,0.0426,0.226,0.9359999999999999,118.03299999999999
208494,2vwJC3c69M9B8WJpVUoKix,Baila Para Mi,48.0,['La Mosca Tse-Tse'],2000,0.758,0.9129999999999999,-4.1819999999999995,1.0,0.0421,0.0794,0.968,152.629
208791,6qeU2cf33ag5su9snngUqM,Ya Te Olvidé,37.0,['Tony Rosado Internacional Pacífico'],2002,0.723,0.922,-2.7910000000000004,0.0,0.0354,0.0015199999999999999,0.902,135.20600000000002
208904,7ksPRZBjkMU4NFMlcUbju1,Tu Me Dijistes Mentiras,40.0,['Manolito y Su Trabuco'],2003-07-31,0.752,0.92,-4.908,0.0,0.0477,0.23199999999999998,0.945,90.12200000000001
209319,4RcN7qGRs4OfbI8cHmqQiL,Chiquilla,51.0,['A.B. Quintanilla III Y Los Kumbia Kings'],2006-01-01,0.79,0.9079999999999999,-4.836,1.0,0.0456,0.0895,0.961,110.00399999999999
209340,2oRQmJitqUIwovf3Ttg4sw,Hey Ya!,55.0,['Outkast'],2006-10-30,0.7140000000000001,0.946,-4.779,1.0,0.0556,0.0672,0.966,79.52
209464,6FGWfN7Y8ag1wnTgooJgx9,Buscando Razón,31.0,['Pedro Suárez-Vértiz'],2007,0.8759999999999999,0.9179999999999999,-4.36,1.0,0.0429,0.125,0.9640000000000001,130.035
209552,3oD9cARJ6ePAZwl4HvcDS5,Maomeno,42.0,['Axe Bahia'],2008-12-12,0.79,0.927,-4.821000000000001,1.0,0.115,0.106,0.912,119.99700000000001
209698,7D5k2vI0Kcp84Kso4acpKc,Si o No,38.0,['Victor Muñoz'],2009,0.75,0.948,-4.143,0.0,0.0459,0.315,0.945,119.948
209918,0PAGmTNpVASXq2tegMxSOs,Move This (Shake That Body),53.0,['Technotronic'],2010-07-27,0.782,0.96,-4.047,1.0,0.0347,0.0637,0.9790000000000001,120.682
210018,0Pdnn62NOHpdOgdXMRNhwv,Como Venga,34.0,['Este Habana'],2011,0.754,0.955,-3.0460000000000003,0.0,0.0603,0.282,0.914,99.961
210145,3rwzb9PcvFvcQHHXkeN70w,La Indecorosa,43.0,['Karla'],2012-08-02,0.706,0.92,-3.7110000000000003,1.0,0.0331,0.613,0.934,99.176
210203,0UJyn2Nj0o3bOeBrcm4Za4,Tú No Eres Para Mi,42.0,['Fanny Lu'],2012-01-01,0.85,0.929,-3.741,1.0,0.033,0.0389,0.9329999999999999,125.01799999999999
210240,6EsuTkSB0cLNfeHnzxBUJS,Chetos y Cumbieros,53.0,['Nene Malo'],2012-06-12,0.852,0.917,-0.799,0.0,0.113,0.341,0.963,100.991
210241,3E6ItJQSaEpzvpU5Yr3TB1,El Perfume,31.0,['Hnos Silva'],2012-01-27,0.725,0.907,-3.102,1.0,0.0284,0.345,0.924,99.979
210242,2bE53vaZHfQgk57fxa19Rh,Baila Morena,42.0,"['Zucchero', 'Maná']",2012-01-01,0.747,0.924,-3.955,1.0,0.0393,0.32299999999999995,0.977,120.03
210279,6yrHcAjJj6Dz58dRBsOLWT,Comerte Toda,53.0,['Nene Malo'],2013-12-13,0.899,0.9259999999999999,-1.109,0.0,0.129,0.18,0.9059999999999999,101.027
210346,6VcMQKJFLQQrGmD40PuCJ0,Tu Recuerdo,31.0,['Víctor Manuel'],2013-11-25,0.777,0.907,-2.285,0.0,0.0737,0.382,0.9329999999999999,104.02600000000001
210855,4WZkVAxwmHk3AmcXk3GDhT,Devuélveme Mi Corazón,52.0,['CNCO'],2016-08-26,0.787,0.9159999999999999,-3.304,1.0,0.0726,0.209,0.929,91.012
210864,0aPVvjFcNgFAbF31R1P7Uq,San Simón de Lo Mejor (Chevere Que Che),43.0,['Llajtaymanta'],2016-04-12,0.7290000000000001,0.904,-2.26,0.0,0.125,0.314,0.929,134.846
210962,4mrVuyJeb9kjJ41F3tWhE0,Júrame,51.0,['El Lobo Y La Sociedad Privada'],2017-06-17,0.718,0.9109999999999999,-1.929,1.0,0.0333,0.405,0.93,86.994
211104,0sXvAOmXgjR2QUqLK1MltU,La Bicicleta,61.0,"['Carlos Vives', 'Shakira']",2017-05-26,0.736,0.9640000000000001,-2.147,1.0,0.129,0.198,0.953,179.935
211374,6Nmpt6fRu5Yvbfraoe13tx,El Ritmo de Mi Corazón,53.0,"['Gian Marco', 'Grupo 5', 'Tony Succar']",2019-05-03,0.769,0.9259999999999999,-4.1930000000000005,1.0,0.0542,0.10400000000000001,0.955,104.98700000000001
211631,3XXdUoZgGdizG5AtHdRMbJ,Let Me Be Your Man (Remastered 2020),9.0,['The Cog is Dead'],2020-09-25,0.7659999999999999,0.94,-2.676,1.0,0.124,0.14,0.968,129.998
211647,6bQhPZYHNnh4g0Wnp2zD7p,Bebo por Ti,47.0,"['Cedric Vidal', 'Erick Elera', 'Tommy Portugal', 'Chino Maiden']",2020-12-11,0.755,0.9329999999999999,-1.0759999999999998,1.0,0.0917,0.128,0.9359999999999999,97.025
212085,0HLcI3RpxigxlKDOa92hZg,Orgullo,56.0,['El Barrio'],2007-10-15,0.78,0.9420000000000001,-4.819,1.0,0.0477,0.133,0.938,108.512
214297,4kdUnWUpJomsVuRrFrbsVK,Teresita,9.0,"['Diomedes Diaz', 'Naffer Durán']",1976-09-24,0.764,0.903,-4.863,1.0,0.040999999999999995,0.5,0.983,94.109
216710,1KApqA4BBYSXjiFEt3YRRU,La Celosa,20.0,['Los Hermanos Zuleta'],1999,0.722,0.961,-4.1160000000000005,1.0,0.0484,0.519,0.98,90.98299999999999
216723,4Xo9xqQowamnJY3Nt2yBbQ,Tanto Que Te Canto,19.0,['Los Hermanos Zuleta'],1999,0.8029999999999999,0.912,-3.138,1.0,0.0626,0.531,0.981,161.332
216825,5ivHOjmSUpHoPklXROaAQ3,El Pechiche,27.0,"['Ivan Villazon', 'Saul Lallemand']",2000-07-07,0.815,0.938,-2.99,1.0,0.0622,0.237,0.9840000000000001,172.63400000000001
216997,36OvqHSrSTfysEPEKgwVi6,Muñequita,37.0,"['Yaga & Mackie', 'Johnny Prez']",2002-07-18,0.8420000000000001,0.934,-3.012,1.0,0.122,0.156,0.94,93.009
217293,6yVeTV7RYMRsc4NJXN8mwN,El Amor de Mi Sabana,31.0,"['Peter Manjarrés', 'Sergio Luis Rodríguez']",2005-09-27,0.8320000000000001,0.9420000000000001,-4.023,1.0,0.0604,0.431,0.961,116.00200000000001
217313,5tbIX77NFtLKUDCTWUMG52,Para Todos Todo,28.0,['Doctor Krápula'],2005-03-08,0.7290000000000001,0.9079999999999999,-4.4510000000000005,1.0,0.0616,0.0241,0.946,129.958
217398,6YCnwtVbPjOQTgRbRIHK65,No me Digas Que No,43.0,['La Makina'],2006-11-07,0.774,0.941,-2.022,1.0,0.0353,0.23800000000000002,0.961,132.411
217514,4zym5kQyHls6e5JZxm6UtO,Ni Fu Ni Fa,53.0,['Ska-P'],2008-10-07,0.7290000000000001,0.972,-2.7310000000000003,1.0,0.0415,0.0176,0.945,105.999
217553,3YBQI92ruSeTuCHfa5c1qK,Mister Danger,27.0,['Doctor Krápula'],2008-07-02,0.743,0.951,-3.511,1.0,0.145,0.013999999999999999,0.951,170.00799999999998
217592,7y8nl9t9QRFt3H1vVmuaPK,La Aplanadora,35.0,['Jorge Oñate'],2009-12-07,0.815,0.915,-2.9010000000000002,1.0,0.263,0.375,0.9059999999999999,127.948
217686,4kBzxVRXzabfSgojB9Go1r,Amor a Siete Mares,36.0,"['Poncho Zuleta', 'El Cocha Molina']",2010-04-05,0.82,0.9079999999999999,-4.102,1.0,0.106,0.535,0.961,162.737
217701,3lQcvdNVGubM29pEz3dQIf,Tira Que Jala,34.0,['Grupo Kvrass'],2010-10-21,0.821,0.9390000000000001,-3.955,1.0,0.165,0.35700000000000004,0.9129999999999999,133.921
217711,2k26l4j2FXzpGmKIKdDKhF,Ya Veras,40.0,['Systema Solar'],2010-10-14,0.746,0.91,-4.42,0.0,0.0486,0.0661,0.9640000000000001,97.006
217779,3zxjnNA8ADskefljwzZJpY,Pescao Envenenao,35.0,['ChocQuibTown'],2011-11-23,0.905,0.987,-3.032,1.0,0.0564,0.174,0.971,127.98700000000001
218080,5yzGHMlHHMf859Aek6QgB9,El Confite,43.0,['Silvestre Dangond'],2014-12-10,0.767,0.909,-3.342,1.0,0.0395,0.237,0.937,125.805
218243,4pOCMBwODEwk26W6R7Vccx,El Látigo,40.0,['El Gran Martín Elías'],2015-08-21,0.826,0.919,-4.849,1.0,0.0502,0.0939,0.9570000000000001,125.118
218408,4UJIiQvNW76paClmQrnl2F,Solo Es Mejor,38.0,['Yandar & Yostin'],2016-12-30,0.731,0.905,-4.879,0.0,0.155,0.0651,0.97,159.987
218652,6ZX5CA2ZLdeeAobPtAMxYU,La Llamadita,42.0,['Silvestre Dangond'],2018-05-29,0.7959999999999999,0.907,-4.445,1.0,0.135,0.36700000000000005,0.9329999999999999,99.959
218877,6WtVFhcJFv8PuriRTgdbdv,EL Silvestrazo,47.0,['Silvestre Dangond'],2020-12-03,0.8420000000000001,0.91,-3.333,1.0,0.0664,0.297,0.963,121.079
218896,21kHIAqujVG6H8hJZImz9v,Piñata en el 301,46.0,['Alcolirykoz'],2020-12-01,0.747,0.925,-4.327,1.0,0.386,0.175,0.9159999999999999,92.728
218899,0yuDUAywAo7G3kz0YWQS0B,Tengo un Dios,47.0,['Silvestre Dangond'],2020-12-03,0.9329999999999999,0.934,-3.159,1.0,0.17800000000000002,0.275,0.9129999999999999,120.014
222679,3kthvbOeN6Ycz5M6UNz8mV,שפת האגוזים,7.0,['Uzi Hitman'],1980-12-01,0.725,0.9259999999999999,-1.745,1.0,0.0651,0.442,0.943,126.941
223603,5h1HoLYkZfjvlWZyzDjHDY,משמרת לילה,24.0,['Benzin'],1984-08-01,0.701,0.932,-4.91,0.0,0.0431,0.373,0.961,155.414
224271,5J3WXBtErcjMenILnB0v4w,סוד,25.0,['Adam'],1987-01-01,0.782,0.9640000000000001,-4.732,0.0,0.0308,0.23600000000000002,0.966,115.089
225787,1lhMIksm9lnBulT9bNn8r1,Фотография 9х12,40.0,['Irina Allegrova'],1992,0.748,0.915,-2.6310000000000002,0.0,0.0404,0.053,0.927,116.8
228222,4eeARPadJJIHuPKfO2pr1o,תלך כפרה עלי,22.0,['Sarit Hadad'],2001-04-03,0.725,0.981,-3.1260000000000003,0.0,0.0417,0.121,0.932,134.947
228239,3NF2vEEYLr7f56qcBRCnp4,כמו צועני,20.0,['Yigal Bashan'],2001-01-02,0.765,0.9079999999999999,-3.674,1.0,0.0401,0.594,0.963,112.71799999999999
228317,3lfLAToNl2Ibcuo9U6UTSd,Upside Down,54.0,['A*Teens'],2001-02-26,0.701,0.922,-3.465,1.0,0.034,0.11699999999999999,0.9329999999999999,122.01799999999999
228412,4KOIdZyf8FMNw9EMewFVvj,Седая ночь,49.0,['Yuri Shatunov'],2002-02-01,0.769,0.97,-4.683,0.0,0.0354,0.00265,0.9620000000000001,129.036
228516,2S37t6wtoNgaCa1GkrBhCe,חייב למות עליי,29.0,['Hamsa'],2003-02-26,0.764,0.948,-3.9210000000000003,1.0,0.0306,0.10099999999999999,0.905,111.97399999999999
228756,7sciVJYeO6wgKSXs2A3eHj,רק פה,24.0,['Hadag Nahash'],2004-01-01,0.835,0.914,-3.3960000000000004,1.0,0.177,0.179,0.9209999999999999,160.003
229167,54JRyC2pdTPYbnf5CzQVG4,Все для тебя,49.0,['Stas Mikhaylov'],2006,0.716,0.9329999999999999,-4.9,0.0,0.0646,0.0111,0.9079999999999999,138.002
229335,005pnkaEeHqxd2UmgrSxLD,Escaparé,41.0,"['Teenangels', 'Mariana Espósito']",2007-02-24,0.794,0.966,-4.409,1.0,0.0318,0.0142,0.9840000000000001,129.97299999999998
229520,2RIyp1JAaltuH1V7rWSGGH,פיציריקה,28.0,"['Eyal Golan', 'Trifonas']",2008-03-07,0.727,0.9390000000000001,-4.4639999999999995,1.0,0.034,0.41600000000000004,0.9620000000000001,106.01899999999999
230005,6xeMUMvhwYllnmwpv9atnN,מערבולת של חול,22.0,['Hadag Nahash'],2010-02-01,0.818,0.9470000000000001,-3.0639999999999996,0.0,0.0566,0.591,0.9359999999999999,107.012
230597,3hCzJOHgr2mZZKG6k3pk8Y,מפונקת,23.0,['Stalos & Oren Chen'],2013-01-01,0.787,0.9209999999999999,-2.206,0.0,0.0319,0.569,0.965,100.044
230901,0LtDRu8FmQoA38QoQF1CRN,מילה טובה,31.0,['Eyal Golan'],2015-03-24,0.7020000000000001,0.909,-2.97,1.0,0.0429,0.0863,0.961,99.99
231077,658AXSB9otALHylv2GX6jP,רוקדת בלילות,34.0,['Eyal Golan'],2016-04-10,0.762,0.902,-3.409,0.0,0.031,0.151,0.9540000000000001,120.021
234005,619laEoSWGUeQAZlIm7pNP,El otorrinolaringólogo,13.0,['Pequeña Compañia'],1980,0.868,0.9179999999999999,-4.21,1.0,0.0393,0.251,0.973,130.22299999999998
235874,5CME6PPF7AvI6KlGChXFpw,Más Que Amor,39.0,['OV7'],1997,0.84,0.909,-2.198,0.0,0.0351,0.22,0.968,107.45299999999999
236119,355rAq8sTTloGcavUQJ3E5,25,22.0,['Malacates Trebol Shop'],1999-07-17,0.7120000000000001,0.905,-3.986,1.0,0.0549,0.0767,0.938,113.103
236407,5y4sMOziBRMB4WmxEMWSEa,El Baile del Pirulino,31.0,['Wilfrido Vargas'],2001-11-16,0.7709999999999999,0.96,-2.832,1.0,0.0385,0.152,0.9670000000000001,125.09299999999999
236459,7KMdIEMwPXdB0ZCQlfo8Xz,El Cara De Chango,50.0,['Los Originales De San Juan'],2001-01-01,0.7709999999999999,0.919,-2.917,1.0,0.0949,0.345,0.946,124.887
236729,6L8bxTZFCDKBg0vsiKrqgq,Mi Primer Millón,24.0,['Los Toros Band'],2003-10-28,0.787,0.924,-1.751,1.0,0.0396,0.34,0.9179999999999999,114.977
236796,61CjystzXpC3TXueoe9Jss,Mentirosa (Eres Mentirosa),55.0,['Chicos de Barrio'],2004-01-01,0.789,0.9520000000000001,-3.7039999999999997,0.0,0.0358,0.24,0.902,107.021
236956,7tKDsV1gA7iVJHep2KZKOj,Antes Muerta Que Sencilla,56.0,['Los Horóscopos De Durango'],2006-01-01,0.772,0.94,-2.123,1.0,0.139,0.235,0.9620000000000001,152.619
237175,3ivsIHt8BiLLicBoIZp8wT,Rica Y Apretadita,53.0,"['A.B. Quintanilla III', 'Kumbia All Starz', 'Melissa Jimenez']",2008-01-01,0.7440000000000001,0.932,-2.918,1.0,0.102,0.0944,0.932,115.354
237188,7Losbk8sx6RuMCq4Rp1E8M,Princesita,37.0,['Elvis Crespo'],2008-10-14,0.8009999999999999,0.905,-3.141,1.0,0.0376,0.462,0.961,123.241
237201,2pNL0BjL8d6bVqx70bFruC,Hasta la Tumba,37.0,['Los Caminantes'],2008-01-01,0.725,0.94,-1.36,1.0,0.0326,0.6579999999999999,0.9129999999999999,113.634
237227,3tCOriY4Wqi71f4PNjt798,Luna Llena,41.0,['Elvis Crespo'],2008-10-14,0.8009999999999999,0.941,-3.5410000000000004,1.0,0.0461,0.461,0.937,122.124
237430,0pHoinIAdUvuYB0Mj9CWAt,"El Mix Más Chingón: El Sonidito (El Ruidito), Guatemala",30.0,['Internacionales Conejos'],2010-01-20,0.838,0.932,-3.573,0.0,0.07400000000000001,0.596,0.9229999999999999,156.05100000000002
237483,4UUf48kLSSO3fLL0lYkfoe,Escuela Del Virus Antrax,56.0,['Calibre 50'],2011-01-01,0.764,0.9059999999999999,-2.463,0.0,0.11599999999999999,0.21600000000000003,0.948,129.088
237894,5lEjdcCF84tGOx54LbZZKC,Una Mala Elección,56.0,['Calibre 50'],2014-06-03,0.792,0.9059999999999999,-2.406,1.0,0.0798,0.502,0.973,115.802
238027,1K2XUMHUxQsf9vlFiAqHpj,Escuela Del Virus Antrax,59.0,['Calibre 50'],2015-01-27,0.772,0.904,-2.477,0.0,0.11199999999999999,0.212,0.9490000000000001,129.059
238252,4s35Piycz9wZ4xK7ROs0jK,Chiquilla,53.0,['A.B. Quintanilla III Y Los Kumbia Kings'],2016-07-01,0.785,0.905,-3.9739999999999998,1.0,0.0508,0.11599999999999999,0.9570000000000001,110.01100000000001
243331,0PpGFsOZKKK7nSPa9TJUwx,Городские встречи,35.0,['Sergey Nagovitsyn'],1998-01-01,0.866,0.91,-4.67,1.0,0.0378,0.0296,0.9359999999999999,136.36700000000002
243406,6WdxUix0wtxxoAMTAcG71I,"Walk Like A Panther - 7"" Version",43.0,['The All Seeing I'],1999-01-01,0.77,0.937,-3.938,1.0,0.0584,0.508,0.9690000000000001,107.91799999999999
244497,65GwVN7a5ob0hc9NQr85xC,Pasaka Apie 2 Brolius,27.0,['G&G Sindikatas'],2008-12-10,0.8909999999999999,0.922,-4.486000000000001,1.0,0.28,0.284,0.915,96.971
244909,4BFYZbGJXZvU4iXbKg7Piq,Каникулы,38.0,['Турбомода'],2010,0.857,0.97,-2.838,0.0,0.0706,0.0686,0.943,139.059
244920,2cjS444xQfSRbQDp0lNLs4,"Pupa, Pupa",13.0,['Tele Bim Bam'],2010,0.899,0.932,-4.782,1.0,0.0564,0.0776,0.975,127.009
245462,6iQdOR7NpulkD1hXkPHWvs,Don't Be So Shy - Filatov & Karas Remix,56.0,"['Imany', 'Filatov & Karas']",2015-12-25,0.737,0.9540000000000001,-2.9360000000000004,0.0,0.05,0.034,0.904,119.979
248814,4kuWYPRXDcZ7CzCL6AFDn2,Needles and Pins - Single Mix; 2018 Remaster,25.0,['Ramones'],1978,0.7559999999999999,0.9309999999999999,-2.958,1.0,0.0431,0.0621,0.9209999999999999,118.775
252484,0S54B2e5JfxFlwJNMPkb6W,La Pachanga Falsa,15.0,['Cursi'],1999-06-01,0.701,0.924,-4.357,1.0,0.0762,0.0246,0.965,110.044
252553,4SBF0QPbe4krG7Fd8nbxSx,Te Digo Baby,12.0,['Abuela Coca'],1999-12-29,0.706,0.955,-4.0280000000000005,0.0,0.0749,0.252,0.9129999999999999,108.428
252767,0HtgFE8pJ1OWZuYI15nFrl,El Bandido Salto de Mata,23.0,['La Vela Puerca'],2000-01-01,0.735,0.903,-4.181,0.0,0.0431,0.0165,0.924,105.12899999999999
252850,2bfWxKGtCRMW556fElwjOS,Propiedad Privada,42.0,['Soledad'],2000-09-28,0.732,0.9159999999999999,-2.464,0.0,0.0538,0.782,0.9640000000000001,88.385
253011,4Xybmu6G9wXgIst1eY3XhA,Nasío pa la Alegria,54.0,['Estopa'],2001-10-23,0.7020000000000001,0.907,-4.247,0.0,0.0719,0.254,0.927,95.02
253036,4pb2m5w3fiOvSjHjViMAXW,Chikas Free,16.0,['Chikano Uruguay'],2001-09-12,0.711,0.956,-4.941,1.0,0.0474,0.41700000000000004,0.965,175.887
253258,04apusc7ydjlFUldfcr1tH,Fuego,13.0,['L´Autentika'],2002-08-14,0.746,0.907,-4.2219999999999995,0.0,0.0311,0.154,0.925,100.01
253300,0ztaqx3ChIDhqmZepSoJkB,La Güera Salomé,45.0,['Lia Crucet'],2003-07-25,0.8590000000000001,0.905,-4.121,1.0,0.0333,0.204,0.961,100.34200000000001
253339,5wMQvQ2DAzyQpMAID2ccGB,Noche de Estrellas,47.0,['Rafaga'],2003,0.799,0.904,-4.2989999999999995,0.0,0.0558,0.248,0.904,94.09299999999999
253548,7iF8vxPdIvXeKHBBT4zj0K,Que no Decaiga,24.0,['Once Tiros'],2004,0.7040000000000001,0.937,-4.881,1.0,0.0412,0.00599,0.9209999999999999,102.939
253602,22OgY6L40GqfELMKlOup6j,A Namorada,37.0,['Carlinhos Brown'],2004,0.8240000000000001,0.9159999999999999,-4.1419999999999995,1.0,0.0462,0.122,0.917,126.708
253664,5rfhA5b6832JXC7N2REP1q,Me Tienes Que Olvidar,37.0,['Roman El Original'],2004-01-01,0.84,0.91,-3.437,0.0,0.0668,0.37799999999999995,0.9309999999999999,85.00299999999999
253735,0cfvOxUZZFm5RVPYrKzENM,Ese Soy Yo,40.0,['Los Chicos de la Vía'],2005-01-01,0.723,0.914,-3.3139999999999996,0.0,0.0914,0.253,0.9259999999999999,85.991
254172,3H3bCwdv8fVceGgozFrU6g,Una Ráfaga De Amor,43.0,['Rafaga'],2007-03-09,0.772,0.9229999999999999,-3.4539999999999997,0.0,0.0508,0.23800000000000002,0.92,100.02
254639,4WaglUqH87fsB7OObyGck8,Bonita,29.0,['Roman El Original'],2009-01-01,0.862,0.929,-3.28,1.0,0.0727,0.10400000000000001,0.9440000000000001,95.00299999999999
255571,6deeF2bNsPT95Si2lStWmL,La Mas Linda del Salón,40.0,['Los Nota Lokos'],2014-09-08,0.866,0.919,-2.4330000000000003,1.0,0.0908,0.0375,0.9209999999999999,100.975
255706,2zrcunkMh2pG74NKLQagf7,Dame la Mano,41.0,['Los Bonnitos'],2015-08-28,0.741,0.907,-3.418,0.0,0.0325,0.0901,0.912,109.973
256431,3vVyo2spcDJhepp2vLVbMF,Nuestra Casita,35.0,"['Seba Pereyra', 'Sonido De La Costa', 'Valsi']",2019-01-30,0.723,0.903,-4.343,1.0,0.168,0.371,0.965,82.999
256761,5yUW86tRavTvP8OTfVChtL,Como Si Nah (feat. KEVVO),74.0,"['Justin Quiles', 'Arcangel', 'Dalex', 'KEVVO']",2021-03-25,0.855,0.9009999999999999,-3.2910000000000004,0.0,0.18600000000000003,0.102,0.9279999999999999,93.995
256905,7ojVoUWBAUP701iFpdKnFu,A Little Less Talk And A Lot More Action,55.0,['Toby Keith'],2008-01-01,0.72,0.9179999999999999,-3.225,1.0,0.0408,0.22899999999999998,0.955,125.09100000000001
258322,03RyBoCFvpZyHAoqGe8gmt,Jez,12.0,"['Ivan Mladek', 'Banjo Band Ivana Mladka']",1976,0.8690000000000001,0.902,-4.022,1.0,0.0781,0.546,0.948,122.815
261430,3pKSCnlccvf5tSctO3OlZx,When The Boys Come Into Town,32.0,['The Kelly Family'],1996-10-25,0.748,0.9520000000000001,-3.358,1.0,0.182,0.42,0.929,111.036
262180,7oA2xIR0kmvXieOvgPx9rj,Za Tvoje Snene Oči,36.0,['Colonia'],2001-01-01,0.722,0.961,-3.967,0.0,0.0442,0.0047,0.96,130.921
262182,6lJfdqCzJ5qaLjE96OrCbI,Svalnatec (Not The Greatest Rapper),37.0,['Leos Mares'],2001-01-01,0.826,0.914,-4.752,1.0,0.13699999999999998,0.209,0.929,95.97399999999999
262619,4ouIWkFspNZYFO87Gdufxb,Where Are We Runnin'?,50.0,['Lenny Kravitz'],2004-05-17,0.723,0.929,-4.156000000000001,0.0,0.0353,0.000452,0.965,130.03
262980,1wwJ71JFZfkl37eCw50sLT,"Taká, taká som",18.0,['Zora Kolínska'],2007-01-01,0.735,0.912,-4.9,0.0,0.11,0.39399999999999996,0.935,97.4
263135,5xzkvxUClF7eDJeQ9yuYCK,Slivovica,18.0,['Heľenine Oči'],2008-01-10,0.7859999999999999,0.9059999999999999,-4.9639999999999995,1.0,0.0628,0.212,0.983,150.029
263321,6nhvIZeu7g6OsDCLj1DKLl,Tell Me Something I Don't Know,54.0,['Selena Gomez & The Scene'],2009-01-01,0.71,0.935,-3.339,0.0,0.193,0.14,0.914,145.063
263440,4gep56jVuxxDZSeRkr8y1N,Rázd Meg,34.0,['Nótár Mary'],2010-06-01,0.754,0.951,-3.5210000000000004,1.0,0.0545,0.14400000000000002,0.963,105.031
263823,2nZRjjEqpypfWm6kYekWU1,Zeleny Dym,32.0,['4D'],2013-05-17,0.785,0.94,-3.139,1.0,0.0858,0.183,0.922,124.99
264113,3efJ7wSIMFksgxDOPt8yrL,Csók Csók Puszi,39.0,['Nótár Mary'],2014-11-03,0.877,0.965,-3.187,0.0,0.0855,0.0369,0.9620000000000001,127.07600000000001
264153,1Ttw6kC0aWzWaR3pDWpUJN,Give Me Joy - Me & My Toothbrush Remix,3.0,"['Passenger 10', 'Me & My Toothbrush']",2015-12-14,0.8029999999999999,0.941,-3.24,0.0,0.157,0.0332,0.917,121.001
264496,1MSZs6TLitwTs3KxdqIdtD,Uhorčík,32.0,['Heľenine Oči'],2017-01-10,0.909,0.9620000000000001,-4.38,1.0,0.0863,0.259,0.973,129.96200000000002
265197,1v5xDpNIw3OgLDhif8buEG,Planeta Zombie,53.0,['FIZIstyle'],2020-12-22,0.7929999999999999,0.9259999999999999,-2.394,0.0,0.102,0.23399999999999999,0.973,156.032
268022,7MUO72DucIUaSVlPho4Sx3,ファイアークラッカー,32.0,['YELLOW MAGIC ORCHESTRA'],1979,0.7070000000000001,0.9640000000000001,-2.046,1.0,0.0379,0.16699999999999998,0.971,119.93799999999999
268046,5wq7C6YQUqeMMrIteHhHCs,Get Up,29.0,['Vernon Burch'],1979-01-01,0.804,0.9590000000000001,-4.831,1.0,0.0674,0.47600000000000003,0.938,120.645
272263,18BeA3RkBoJQwrXeMFJoHg,熱情的沙漠,21.0,['Harlem Yu'],1995-10-01,0.738,0.914,-4.808,0.0,0.0562,0.0574,0.9179999999999999,127.94
273741,3N47G9kLMXq0edKgXFuc0R,On ne s'aimera plus jamais,47.0,['Larusso'],1999-10-07,0.7979999999999999,0.903,-4.555,0.0,0.0463,0.17800000000000002,0.96,125.039
273839,4SestenLcTKu4sUxs4MYuh,アゲハ蝶,33.0,['PornoGraffitti'],1999,0.725,0.9790000000000001,-3.9930000000000003,0.0,0.0502,0.195,0.941,116.064
274588,4xY0mim8iqMdZAWtupwICe,隨意門,20.0,['Eason Chan'],2002-07-24,0.778,0.977,-4.71,1.0,0.039,0.00316,0.922,130.02100000000002
274610,54ToeKEhbwqSFszEKbskUc,Crazychildren,19.0,['LMF'],2002-05-31,0.8079999999999999,0.972,-4.247,1.0,0.0654,0.0651,0.961,121.98700000000001
276165,3rtXnyZilf2rQcewmvSgKK,黑糖秀主題曲 (feat. 黑澀會美眉),30.0,"['Lollipop F', '黑澀會美眉']",2007-08-28,0.77,0.9420000000000001,-3.136,1.0,0.0494,0.0791,0.9540000000000001,120.04
276440,6R0JKrYdsS3wk84JM8B1Nw,紅噹噹飛吻,25.0,['Twins'],2008-01-21,0.723,0.986,-3.114,1.0,0.0912,0.0466,0.9329999999999999,144.02700000000002
276719,72d7SM72TZcTSekEX5UoeE,Bo Peep Bo Peep,49.0,['T-ARA'],2009-11-27,0.8240000000000001,0.95,-4.163,0.0,0.0308,0.00974,0.97,128.031
276805,3ODnfFXZP7hLp2fn2KpGGG,Love's Battery,45.0,['Hong Jin Young'],2009-06-19,0.718,0.9279999999999999,-3.4539999999999997,0.0,0.0297,0.14300000000000002,0.941,131.041
277391,4yHrnHRkY8ZEZUHPdsRno2,So Cool,47.0,['SISTAR'],2011-08-09,0.75,0.9440000000000001,-2.635,0.0,0.0455,0.0261,0.9209999999999999,128.015
277449,6o6XlivwGtP1JgQZ8IAwty,The Boys,50.0,"[""Girls' Generation""]",2011-01-01,0.885,0.94,-0.5710000000000001,0.0,0.0732,0.18,0.927,114.98299999999999
277598,6s6ZgLs7qexSGgzN4lrLQA,SEXY LOVE,50.0,['T-ARA'],2012-09-04,0.7559999999999999,0.915,-1.858,0.0,0.0368,0.00659,0.9490000000000001,132.059
277758,0hR5eUCbX4FZnYeMXWiD2W,無心睡眠,41.0,['Leslie Cheung'],2013-01-01,0.7509999999999999,0.948,-4.996,0.0,0.0485,0.44299999999999995,0.9179999999999999,127.781
