,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
276451,0yOl9cUTiNDa7rlutJXB9V,無雙,33,231520,0,['Jay Chou'],['2elBjNSdBE2Y3f0j1mjrql'],2008-03-10,0.46399999999999997,0.865,4,-6.371,0,0.0462,0.0917,1.71e-06,0.11,0.385,163.982,4
277271,76jRSSkd4pLwUflgwSeuB0,The Everlasting Guilty Crown,50,325320,0,['EGOIST'],['0k7JZhYS35IewiKNHW7KMj'],2011,0.35,0.935,1,-4.368,0,0.0907,0.00731,1.7899999999999998e-05,0.33899999999999997,0.33299999999999996,171.993,4
277382,5BtD86hovw9uud7JkQID1H,Jade,43,379391,0,['X JAPAN'],['4VrqQQy6X0hlMtqY5gp6Wx'],2011-06-28,0.414,0.895,7,-3.6660000000000004,0,0.054000000000000006,0.0144,6.45e-05,0.231,0.22699999999999998,157.915,4
278890,4W2yWHwDaGXQoPvjR6J1FA,堅彌地城 (feat. Charatay),28,319000,0,"['RubberBand', 'Charatay']","['7uzBKhYbCKBs53kDrO4Suc', '0oJDV1K9TUQ9FH8eZ3kmqM']",2016-01-08,0.382,0.863,9,-5.3629999999999995,0,0.196,0.077,0.0,0.102,0.183,152.096,4
282382,1wsLfg6QuTQvI2WH4AVWkm,Rags - 2002 Remaster,25,320533,0,['The Waterboys'],['5TnuP42pw475UrjjeabtwZ'],1984-01-01,0.168,0.9420000000000001,4,-4.478,0,0.0987,0.000935,0.27899999999999997,0.375,0.196,154.295,4
283016,6DGhWvgHagut4tyK5iBO6B,Dirty Boots,37,329147,0,['Sonic Youth'],['5UqTO8smerMvxHYA5xsXb6'],1990,0.27699999999999997,0.882,11,-7.105,0,0.0556,0.0225,0.134,0.0861,0.08900000000000001,141.766,4
283209,5PYxUsYofsHIGEgVPhCbxT,Brighton Rock Solo - Live At Wembley Stadium / July 1986,37,550827,0,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],1992-05-26,0.259,0.9,4,-7.7139999999999995,0,0.168,0.8809999999999999,0.86,0.9640000000000001,0.159,148.33700000000002,4
283218,21uRilkrWNXS0fkIZg5P0Q,Gimme Some Lovin' - Live At Wembley Stadium / July 1986,36,54960,0,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],1992-05-26,0.293,0.981,6,-4.5089999999999995,0,0.106,0.0124,0.218,0.65,0.13,153.64700000000002,4
283219,1nwVFXNK9f0zKU7rVdBswV,Big Spender - Live At Wembley Stadium / July 1986,36,66400,0,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],1992-05-26,0.27399999999999997,0.9890000000000001,9,-3.7260000000000004,0,0.18100000000000002,0.0788,2.7600000000000003e-05,0.418,0.10400000000000001,155.563,4
283507,5JNFmzeJfRYo7eBADE3c30,Love Crimes,28,453693,0,['Moonspell'],['17bYSQ9ZRnreVnJjE5X2x6'],1995,0.213,0.883,4,-8.531,0,0.0737,6.94e-05,0.19899999999999998,0.415,0.0396,151.039,4
284031,2ciZyChQxTYWayapgNRivS,Brain of J.,41,180000,0,['Pearl Jam'],['1w5Kfo2jwwIPruYS2UWh56'],1998-02-17,0.18600000000000003,0.9390000000000001,11,-6.119,0,0.113,0.000607,4.18e-05,0.48100000000000004,0.369,169.963,4
284139,2w4JYUGw1TDERn3sK5d1Ep,Warm Machine - Remastered,33,265733,0,['Bush'],['78SHxLdtysAXgywQ4vE0Oa'],1999-10-26,0.17300000000000001,0.888,9,-3.2539999999999996,0,0.0683,0.000858,8.41e-05,0.45799999999999996,0.33,143.93200000000002,4
284220,4EhbLHYOXzEoPmOfaVoIIW,The Everlasting Gaze,48,240733,0,['The Smashing Pumpkins'],['40Yq4vzPs9VNUrIBG5Jr2i'],2000-02-29,0.264,0.9359999999999999,5,-5.067,0,0.0946,0.000101,0.594,0.19899999999999998,0.35100000000000003,146.83700000000002,4
284575,6dnmovOCP7vG4ysCvX2ub4,State of Love and Trust,51,223800,0,['Pearl Jam'],['1w5Kfo2jwwIPruYS2UWh56'],2004-11-16,0.293,0.99,9,-3.042,0,0.18,0.0185,0.0,0.48200000000000004,0.377,164.577,4
284690,6LJ4cC9tJc3En13Hil6g0C,Tentative,43,216533,0,['System Of A Down'],['5eAWCfyUhZtHHtBdNk56l1'],2005-11-18,0.32,0.9640000000000001,1,-2.101,0,0.0955,0.0322,0.0,0.382,0.102,156.60399999999998,4
285026,4hZiDVgUkLXvA9ZD3PurkI,In One Ear,48,241320,1,['Cage The Elephant'],['26T3LtbuGT1Fu9m0eRq5X3'],2008-01-01,0.32299999999999995,0.9490000000000001,1,-4.428999999999999,0,0.0565,0.00022400000000000002,1.34e-06,0.365,0.385,166.375,4
285098,0MrkZz4D3fGlEkhebjPPrh,MK Ultra,54,246093,0,['Muse'],['12Chz98pHFMPJEknJQMWvI'],2009-09-10,0.39,0.861,9,-5.237,0,0.040999999999999995,0.000103,0.00954,0.23399999999999999,0.35,155.063,4
285117,7brflCs5C8TCAdv4OGVftI,Quem É Quem,22,278133,0,['Xutos & Pontapés'],['1lQnDEcvFAWaUjbyZiHKih'],2009-01-01,0.493,0.862,7,-5.235,0,0.0519,0.044000000000000004,0.000133,0.159,0.33299999999999996,154.985,4
285538,0MHHAIjPAd3OSfBS3H0fPg,My God Is the Sun,56,235400,0,['Queens of the Stone Age'],['4pejUc4iciQfgdX6OKulQn'],2013-06-03,0.187,0.855,11,-4.316,0,0.0624,0.000531,0.0204,0.361,0.257,160.892,3
285983,2nfSBd9J8kNJDUdtHYi2Xh,Wall Of Love,31,226714,0,"['Karetus', 'Diogo Piçarra']","['5SVGhU7cTodC79weaAmjYy', '3tOS3iTJSHwowFPRdR4Wsf']",2016-05-30,0.46,0.882,5,-4.043,0,0.158,0.00374,0.0158,0.251,0.303,174.31099999999998,4
288741,6YNVUsLRFr0WVIDDuIieKJ,At The Depot,26,176199,0,['Rory Gallagher'],['1kcWyDvrlPUbyxkIoM6pAV'],1979-09-16,0.158,0.932,9,-9.391,0,0.126,0.00636,0.00615,0.5920000000000001,0.19,196.828,4
289574,4Nd5SzebLDVuh0z4axJdst,Revoluções por Minuto - Ao Vivo,32,268133,0,['RPM'],['7lfmakKFOeQWdUrbmVK6EQ'],1986-11-04,0.431,0.958,2,-7.944,0,0.272,0.0219,0.0128,0.9570000000000001,0.187,156.053,4
289577,27J57LHf8Es0L99hVyzXv7,The Whisper - Remastered,32,216040,0,['Queensrÿche'],['2OgUPVlWYgGBGMefZgGvCO'],1986,0.406,0.981,4,-4.848,0,0.079,0.0476,4.56e-06,0.33799999999999997,0.369,173.822,3
289951,5an2BA3MRbCORKUR8xtuyl,Into The Unfathomed Tower,25,182400,0,['Candlemass'],['7zDtfSB0AOZWhpuAHZIOw5'],1989,0.141,0.9440000000000001,8,-3.8289999999999997,0,0.0785,4.74e-05,0.805,0.127,0.275,155.878,4
289985,6p8u9xlbNwaOuCbNMQxSqe,The Last Candle - Remastered 2007,30,359840,0,['Blind Guardian'],['7jxJ25p0pPjk0MStloN6o6'],1990-10-02,0.24600000000000002,0.965,1,-6.085,0,0.113,1.0800000000000002e-05,0.8079999999999999,0.66,0.16399999999999998,172.392,4
290027,6iHllIv3qrsm3iLwCdpAop,Stonewall,29,290573,0,['Annihilator'],['0L8QRAAuWjqvTM8FpQ1gYO'],1990,0.439,0.98,4,-7.86,0,0.076,0.00231,0.000177,0.069,0.391,178.21400000000003,4
290167,33zwWEUDFLFndK0nVKJ4a8,Sensitive,32,305200,0,['The Field Mice'],['3KH6DLHeoFZgVbtKiLXb6L'],1991-01-01,0.379,0.9590000000000001,11,-12.034,0,0.0408,3.67e-06,0.628,0.341,0.368,163.93400000000003,4
290547,7AYkjUqjPI3kDLLwKTQlYP,The Fifth Illusion,31,334827,0,['Rotting Christ'],['7FhkwcO8Jd7BRWdllBpXBJ'],1994-10-10,0.488,0.9840000000000001,1,-6.417000000000001,0,0.0612,0.00812,0.878,0.0913,0.308,141.15,4
291508,4sDPNu5m7XZgKWYlzzGfE9,Noldor (Dead Winter Reigns) - Remastered 2007,38,412227,0,['Blind Guardian'],['7jxJ25p0pPjk0MStloN6o6'],1998-04-28,0.342,0.866,1,-4.672,0,0.0434,0.0078,7.04e-06,0.0863,0.262,151.501,4
291935,6rDVAJtRBShg08h8QAaTSS,Kalokerina Rantevou,31,252312,0,['Ditikes Sinikies'],['136BtMh77nt2lOiQauB1Xa'],2001-11-01,0.507,0.893,2,-7.028,0,0.10400000000000001,0.624,5.22e-06,0.395,0.36,147.085,4
292018,58is0AgkEYMmyUE3MNX0U9,Dracula,38,353773,0,['Iced Earth'],['3KEixcRfBS5K3E91Vn1Kdy'],2001-07-13,0.345,0.948,8,-8.102,0,0.29,6.47e-05,0.8340000000000001,0.052000000000000005,0.131,160.039,4
292412,3ZraDQXCMu1YHhdvk2Ro2p,Bigmouth Strikes Again,44,234653,0,['Placebo'],['6RZUqkomCmb8zCRqc9eznB'],2003-03-24,0.34,0.8540000000000001,1,-7.593,0,0.111,0.13,3.53e-06,0.135,0.161,142.26,4
292418,1Q0LJsWlS3jgZnWfrutDzj,Kalokerina rantevou,39,250733,0,['Ditikes Sinikies'],['136BtMh77nt2lOiQauB1Xa'],2004-04-04,0.504,0.883,2,-6.7010000000000005,0,0.0653,0.598,1.06e-05,0.47,0.35200000000000004,147.034,4
292875,6CmsMyzkIwQaARcoBWy2TU,Tora Pou Den Eho Kanenan,21,278187,0,['Κόρε. Ύδρο.'],['29fVAQGPYv364YjafzbcNh'],2006-01-01,0.254,0.878,4,-5.625,0,0.0759,0.0488,0.000672,0.0823,0.275,149.239,4
293766,3wxJ2XHNovf1t1RmoCnT5T,My Foulest Sin,28,355947,0,['Fortress Under Siege'],['4bq0pvuAmOrbVPCs6yMult'],2011-07-01,0.38,0.993,8,-0.28,0,0.0636,0.0143,0.0026,0.073,0.36700000000000005,159.995,4
293825,4BhiSX92npg1xYrVTErJ1Z,Plai-Plai,25,231520,0,['Michalis Hatzigiannis'],['77YRvt1TuxpCmW4Ydrx69A'],2011,0.391,0.88,4,-7.002000000000001,0,0.0965,0.00551,0.0,0.0968,0.16399999999999998,184.043,4
294368,1fXlPXZnW8drBgZ6KEgzMC,Hate What We Like,24,343562,0,['Fortress Under Siege'],['4bq0pvuAmOrbVPCs6yMult'],2014-12-15,0.34299999999999997,0.986,9,-2.855,0,0.147,0.00374,0.00037400000000000004,0.0414,0.322,150.641,4
295475,2vlhiFs3cYY2XS0EMwdOt1,White Borojo,48,122689,0,['DJ ERICKA'],['4ZTQqAdwyLSyVE2ehF0pmv'],2020-12-24,0.525,0.872,10,-5.557,0,0.0453,0.0514,0.9359999999999999,0.091,0.309,171.981,4
295761,5kzmlieChDjmCkVMotQux7,Tyri Lerou,50,122689,0,['DJ TSIOK'],['4HpghnIEYxV6qjqiU1b4N7'],2021-03-01,0.525,0.872,10,-5.557,0,0.0453,0.0514,0.9359999999999999,0.091,0.309,171.981,4
295929,1QesQ27kCWYTYuXJi8SApS,Wait so Long,58,206400,0,['Trampled by Turtles'],['3GjVVVcFmUgEJEAAsbGkf4'],2010-04-13,0.254,0.9279999999999999,9,-5.885,0,0.318,0.48700000000000004,1.3300000000000001e-05,0.11199999999999999,0.327,189.451,4
297652,3MBImoJoOnqCyzW3L4WKfK,Hero,30,431760,0,['NEU!'],['2CqEOngQOOMstJupNn6Hmf'],1975,0.451,0.9790000000000001,11,-9.568,0,0.0561,0.000123,0.684,0.113,0.187,149.52100000000002,4
297840,5eKQ424akKiDjpSveU7I2Y,New Rose,44,162347,0,['The Damned'],['6VeL8VhaMjHTPc5uovFl3h'],1977-02-18,0.191,0.9690000000000001,1,-7.557,0,0.1,0.00466,9.05e-06,0.27699999999999997,0.265,173.763,4
298372,0aSO0jIzKv8IuwA1OLVzVe,"Travelin' Band - Remastered / Live At The Oakland Coliseum, Oakland, CA / January 31, 1970",28,137587,0,['Creedence Clearwater Revival'],['3IYUhFvPQItj6xySrBmZkd'],1980-12,0.281,0.975,11,-6.275,0,0.387,0.00195,0.0565,0.748,0.166,174.355,4
298657,2DoeSfqPVRDKrcE4FsbxW5,Another State Of Mind,36,157627,0,['Social Distortion'],['16nn7kCHPWIB6uK09GQCNI'],1982-01-01,0.17600000000000002,0.9840000000000001,6,-6.7829999999999995,0,0.0948,0.00026000000000000003,0.000196,0.401,0.239,184.27599999999998,4
298671,7n8FOouaabpFxOo2dvr6Nx,Bonzo's Montreux - Remaster,33,262147,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1982-11-19,0.29100000000000004,0.975,6,-10.754000000000001,0,0.0557,0.213,0.9079999999999999,0.332,0.127,180.28900000000002,4
298711,4k1IS2uF2dGcU3GzOOZqqb,Whiplash (Remastered),51,248547,0,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1983-07-25,0.386,0.9109999999999999,4,-6.474,0,0.0956,0.000608,0.44299999999999995,0.135,0.188,158.045,4
298713,4OH1lqC4mx1ja8RkXMOmRp,Hit The Lights (Remastered),49,255867,0,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1983-07-25,0.249,0.97,4,-5.535,0,0.21,4.3e-05,0.22399999999999998,0.138,0.287,160.687,4
298717,0c7TUi67lKsso6WAKpOVzu,Whiplash (Remastered),47,248547,0,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1983-07-25,0.386,0.9109999999999999,4,-6.474,0,0.0956,0.000608,0.44299999999999995,0.135,0.188,158.045,4
298728,52m8IrzripYje6bVxUILQU,Hit The Lights (Remastered),45,255867,0,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1983-07-25,0.249,0.97,4,-5.535,0,0.21,4.3e-05,0.22399999999999998,0.138,0.287,160.687,4
298873,4cMKvXUOLFbC6lRLCz5HPg,We Rock,47,275667,0,['Dio'],['4CYeVo5iZbtYGBN4Isc3n6'],1984,0.306,0.968,9,-5.597,0,0.0863,4.72e-05,0.00172,0.373,0.368,154.138,4
299278,1mT3JpGpB0Xoh5DMLePhfG,Green Hell,33,113533,0,['Misfits'],['1cXi8ALPQCBHZbf0EgP4Ey'],1986-01-01,0.259,0.903,11,-13.289000000000001,0,0.0604,0.22899999999999998,0.0529,0.247,0.168,194.31900000000002,4
299349,3Uu7b1wEQ4glnD0ckUAmLT,Good Mourning / Black Friday - Remastered,34,401133,1,['Megadeth'],['1Yox196W7bzVNZI7RBaPnf'],1986,0.166,0.9640000000000001,11,-3.819,0,0.37,0.000466,0.6940000000000001,0.10400000000000001,0.15,177.305,4
299705,3yRVw6tj1WBOXVwfLkWH9q,Feed Me with Your Kiss,36,234400,0,['my bloody valentine'],['3G3Gdm0ZRAOxLrbyjfhii5'],1988-11-21,0.0932,0.9129999999999999,2,-10.985,0,0.0644,1.11e-06,0.922,0.113,0.195,164.543,4
299913,59LtYLCNkesFkV3S4NhQyh,Seasons In The Abyss,48,394307,0,['Slayer'],['1IQ2e1buppatiN1bxUVkrk'],1990-01-01,0.261,0.9690000000000001,5,-4.185,0,0.168,0.0034200000000000003,0.00135,0.10300000000000001,0.19899999999999998,151.921,4
300051,6CEDpkN0KzoJ4Gsi03gtms,So Far Away,40,217000,0,['Social Distortion'],['16nn7kCHPWIB6uK09GQCNI'],1990-03-27,0.28800000000000003,0.975,8,-8.323,0,0.0588,0.0070599999999999994,0.0016899999999999999,0.35100000000000003,0.39799999999999996,180.292,4
300109,4l012k8ZcAdVbUvZ4kae5Q,Stay Away,58,211440,0,['Nirvana'],['6olE6TJLqED3rqDCT0FyPh'],1991-09-26,0.36700000000000005,0.981,11,-5.1,0,0.128,5.39e-06,0.0461,0.0822,0.205,165.21,4
300332,1KI5l6Ek0Oj3UeTZqpTKdA,Stay Away,35,211440,0,['Nirvana'],['6olE6TJLqED3rqDCT0FyPh'],1991-09-26,0.36700000000000005,0.981,11,-5.1,0,0.128,5.39e-06,0.0461,0.0822,0.205,165.21,4
300417,0Y6UsWQoQjdRyPZrbFkeqY,Bohemian Rhapsody - Live at Wembley '86,36,350573,0,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],1992-05-26,0.23800000000000002,0.934,0,-3.946,0,0.132,0.509,7.56e-05,0.9009999999999999,0.27699999999999997,149.686,4
300446,4ZaEDNUZFE3mJGMeFd9n7P,Computer God - 2008 Remaster,37,374227,0,['Black Sabbath'],['5M52tdBnJaKSvOpJGz8mfZ'],1992,0.2,0.9129999999999999,1,-5.65,0,0.11599999999999999,0.0613,0.0089,0.13699999999999998,0.166,177.826,4
301335,2HtOsNoMye9nFQhiTGntqI,Psychopomp,31,317133,0,['The Tea Party'],['6O5Xi2xT3bICu1ZLXqLYRE'],1997-01-01,0.433,0.879,4,-9.043,0,0.0693,0.00937,0.0785,0.0675,0.172,160.019,4
301532,08uoEjd9YjT1KDTKuTkfQq,Sabbra Cadabra,40,380240,0,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1998-11-24,0.33799999999999997,0.951,9,-3.2769999999999997,0,0.0621,0.00022200000000000003,6.89e-06,0.107,0.344,141.016,4
301655,0n4AllHzf3ma4ki20Y9h00,No Leaf Clover - Live with the SFSO,49,343200,0,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1999-11-23,0.24600000000000002,0.9520000000000001,3,-5.045,0,0.114,0.000558,0.00193,0.9590000000000001,0.387,151.374,4
301673,3Ab5jloVldLoI2WKtF9L9A,Mistake,32,187667,0,['Serial Joe'],['2dUNVUIWLfGO9xGItbVdCZ'],1999-01-01,0.369,0.877,8,-4.87,0,0.0472,0.0007509999999999999,0.0,0.0572,0.261,171.19299999999998,4
301825,5smQEb4bp9kYX0xgiGh4Fn,With You,43,203267,0,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],2000-10-24,0.42100000000000004,0.978,6,-4.004,0,0.302,0.0037,0.0,0.111,0.359,196.921,4
302018,45DElIx0dXqUH4A88yQFdE,Go With The Flow,60,187120,0,['Queens of the Stone Age'],['4pejUc4iciQfgdX6OKulQn'],2002,0.242,0.992,4,-3.9,0,0.0988,0.0148,0.113,0.833,0.374,159.37,4
302162,0KKE99yOmi67n590TDOWmh,Nothing to Lose,50,218267,0,['Billy Talent'],['08yf5A2nS4XEeNvabDXqyg'],2003-08-26,0.45299999999999996,0.894,4,-3.1660000000000004,0,0.0489,0.00117,0.0,0.228,0.324,146.76,4
302434,5nU7CaKQhHFIUUeXdNiwl7,We're All to Blame,39,219147,0,['Sum 41'],['0qT79UgT5tY4yudH9VfsdT'],2004,0.223,0.893,8,-4.947,0,0.10099999999999999,0.00147,0.0,0.0966,0.299,159.778,4
302671,4OSbctVD37ycS0H3rwRm72,Prayer Of The Refugee,67,199387,0,['Rise Against'],['6Wr3hh341P84m3EI8qdn9O'],2006-01-01,0.2,0.977,3,-3.4939999999999998,0,0.159,0.00165,1.1e-05,0.259,0.39,195.71099999999998,4
302684,6nnacTL5on2aVsRhVDNUSo,Through the Fire and Flames,64,441560,0,['DragonForce'],['2pH3wEn4eYlMMIIQyKPbVR'],2006-05-23,0.113,0.951,0,-4.743,0,0.129,0.00176,0.00718,0.33399999999999996,0.139,200.024,4
302718,1UKp5X9cPp9vMnTb39nnvg,It's Not Over,49,215027,0,['Daughtry'],['5P5FTygHyx2G57oszR3Wot'],2006-09-29,0.426,0.92,10,-3.2430000000000003,0,0.0598,0.0559,0.0,0.245,0.29600000000000004,145.946,4
302753,1jYhVwOj06aYm3QeXi3j0L,Worth Dying For,49,200000,0,['Rise Against'],['6Wr3hh341P84m3EI8qdn9O'],2006-01-01,0.212,0.985,1,-3.786,0,0.231,0.000181,1.4800000000000002e-05,0.349,0.387,172.352,4
302803,7mDh6tKtDYEkt8b1rXVTe0,Compter les corps,37,230613,0,['Vulgaires Machins'],['7ys7ta4FOM1pKxJwpqvazG'],2006-07-31,0.444,0.924,7,-5.624,0,0.0611,0.000617,1.3300000000000001e-05,0.174,0.305,152.023,4
303347,3C5cvFzAklAzMffGjirEVw,Champagne,54,187293,0,['Cavo'],['7a06JYLmZG3txQqr9uzvbg'],2009-08-07,0.366,0.9490000000000001,5,-3.676,0,0.185,0.000998,1.34e-05,0.0818,0.321,184.91,4
303955,1KZjU7csKHOLRiRPBWZIJS,Breathing Underwater,40,236413,0,['Metric'],['1rCIEwPp5OnXW0ornlSsRl'],2012-01-01,0.415,0.9329999999999999,11,-4.737,0,0.0689,0.00221,0.0577,0.358,0.171,141.13,4
304463,2K7j4xrQENCi5r3Hii4cVe,Shatter Me Featuring Lzzy Hale,58,280800,0,['Lindsey Stirling'],['378dH6EszOLFShpRzAQkVM'],2014-04-29,0.483,0.9470000000000001,9,-3.0180000000000002,0,0.0594,0.000742,0.0,0.14,0.34700000000000003,144.94799999999998,4
306875,1Zf5Gi2tgfCGjTfY7VON9T,Toughest Street In Town,26,239200,0,['Thin Lizzy'],['6biWAmrHyiMkX49LkycGqQ'],1979-01-01,0.312,0.898,5,-7.322,0,0.127,0.00673,0.0,0.41700000000000004,0.373,149.27100000000002,4
309189,49Vp7jTEtAxpOvEaMjiPuL,Reconstrucdead - 2009 - Remaster,30,254893,0,['D-A-D'],['2I6gQ8HicF6er2NgjfkwGd'],1995,0.39299999999999996,0.93,6,-4.526,0,0.0605,0.000276,0.00021,0.133,0.318,179.89700000000002,4
310578,68WWovRtE4HbpchK51J4DY,Alle har en dröm at befri,24,367160,0,['Love Shop'],['0TQxEWVkw6POxo7OtLSVHl'],2001-01-01,0.33,0.904,4,-4.2860000000000005,0,0.0538,0.00146,0.698,0.10800000000000001,0.365,170.05200000000002,4
311434,3ROdW22vLxR2zy2tTeCwui,Moonlight Shadow,39,171640,0,['Groove Coverage'],['1yWjNh9SRE7C59A3LDIwVW'],2008-01-08,0.532,0.851,11,-5.529,0,0.0596,0.102,0.0,0.12,0.358,140.06799999999998,4
311688,2tynvqxN7IRULkpZQZg470,Camilla - Swedish Version,46,202707,0,['Basshunter'],['37DdwREpvvQHmGLFEZ4h0Q'],2009-09-28,0.494,0.995,11,-4.952,0,0.27399999999999997,0.00207,0.0,0.419,0.33799999999999997,144.985,4
312394,5lIz7XxcMd2XiqDRoVicDm,Weekend! - Remastered,43,218671,0,['Scooter'],['0HlxL5hisLf59ETEPM3cUA'],2013-06-07,0.47600000000000003,0.9890000000000001,5,-5.364,0,0.0705,0.00020299999999999997,0.251,0.353,0.39299999999999996,143.069,4
313475,16QlvcrfQPyRLfbxcXu0VG,Therapy,63,150753,0,"['Timmy Trumpet', 'Charlott Boss']","['0CbeG1224FS58EUx4tPevZ', '2qXlwHI0XFxS3SC8NiUjI1']",2019-10-31,0.504,0.8959999999999999,10,-6.249,0,0.044000000000000004,0.00183,0.0284,0.134,0.0393,149.936,4
316869,2GdYdQEEH09MaEJKqB3iyk,Bonzo's Montreux - 1993 Remaster,21,258333,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1982-11-19,0.33,0.968,6,-10.772,0,0.0609,0.0105,0.895,0.0641,0.152,180.238,4
317061,2q0Rd7yOvrDmST9UcsRf3o,Of Crime and Passion - 2010 Remaster,28,231280,0,['Duran Duran'],['0lZoBs4Pzo7R89JM9lxwoT'],1983-11-21,0.486,0.9590000000000001,4,-5.892,0,0.11,0.23800000000000002,1.93e-06,0.215,0.384,142.556,4
317215,1Kb8rZDmNU3UeMPYpbVfBe,"Phantom Lord - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",27,304819,1,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1984-07-26,0.138,0.9740000000000001,4,-7.352,0,0.21100000000000002,0.000263,0.634,0.701,0.0636,164.484,4
317718,2td9ckV8ylnNebKcaokjxV,Shoot For Thrills,28,269600,0,['L.A. Guns'],['22TEmHXBBLjTec2LOAuMdS'],1988-01-01,0.478,0.95,1,-7.675,0,0.0828,0.000281,0.00157,0.317,0.36200000000000004,144.675,4
319023,7aolDcDXMvDtPfJvuhlwZU,I Can Dream,31,212933,0,['Skunk Anansie'],['5HlXA01kcjssYDT7EoqUJF'],1995,0.42200000000000004,0.975,6,-4.1819999999999995,0,0.105,0.00013000000000000002,0.00117,0.0997,0.39299999999999996,144.907,4
319977,1Uh5MTVlwtjY672LxWOqoS,"You May Be Right - Live at Madison Square Garden, New York, NY - December 31, 1999",21,367560,0,['Billy Joel'],['6zFYqv1mOsgBRQbae3JJ9e'],2000-05-02,0.282,0.996,11,-4.4430000000000005,0,0.214,0.00216,0.000951,0.948,0.109,152.953,4
320641,70cpuGFNENOHuqNhtLVFJY,Gonna Leave You,44,170200,0,['Queens of the Stone Age'],['4pejUc4iciQfgdX6OKulQn'],2002-01-01,0.369,0.895,11,-4.183,0,0.0648,0.02,0.9,0.245,0.371,141.506,3
320709,0gqjrg3hlZVBx1KOoMRdU0,Six Shooter,43,79427,1,['Queens of the Stone Age'],['4pejUc4iciQfgdX6OKulQn'],2002-01-01,0.348,0.9590000000000001,4,-5.319,0,0.18,0.469,0.000174,0.251,0.337,170.485,4
321502,21PkJeCz5ieW8t8s5bGjqW,Everybody Knows That You're Insane,43,254347,0,['Queens of the Stone Age'],['4pejUc4iciQfgdX6OKulQn'],2005-01-01,0.162,0.973,10,-3.6460000000000004,0,0.20199999999999999,0.00013000000000000002,0.0019199999999999998,0.125,0.18100000000000002,182.762,4
321935,3GNTPWY8u9WBdTrf6Jx5f6,Flux,55,216613,0,['Bloc Party'],['3MM8mtgFzaEJsqbjZBSsHJ'],2007-01-01,0.49,0.963,1,-3.755,0,0.14800000000000002,0.0005200000000000001,0.00281,0.055,0.317,152.029,4
322239,5qTixEL6DIvXM7PY5MFRgT,Run with the Wolves,46,264720,0,['The Prodigy'],['4k1ELeJKT1ISyDv8JivPpB'],2009-02-23,0.478,0.955,11,-5.254,0,0.157,0.000573,0.0306,0.253,0.244,165.94299999999998,4
322245,67xzWNa5UbKUy17qGeaO3z,Yfirgefinn,33,295172,0,['Valdimar'],['6zFavULMOcUxwk2zPoAYEc'],2010-01-01,0.39399999999999996,0.877,3,-7.065,0,0.134,0.0313,0.000149,0.0619,0.354,153.998,4
323548,400UfzlE7EDOCQlqhAMGTP,#Summerbody,33,189750,0,"['DJ Muscleboy', 'Manswess']","['0xDprXJm0c2N6J90T2zr3f', '3ZCQVTHTAg68IJ5hWRgh9X']",2019-07-19,0.414,0.97,9,-2.955,0,0.387,0.0402,1.03e-06,0.256,0.218,160.024,4
325310,3UqzA5oYwr9Vpnjbbpy8FI,Jim Knopf und Lukas der Lokomotivführer - Teil 13,24,109752,0,['Michael Ende'],['1VORulhv2aMemo1kSvxdVX'],1973,0.488,0.9259999999999999,0,-15.405,0,0.932,0.48,0.0,0.11599999999999999,0.0954,148.424,3
326547,2YmQSi2z1nZBNxehaFwDRb,Freeway Mad - 2009 Remastered Version,25,161348,1,['Saxon'],['71vVmHeNgCVSa5SVmfvscU'],1980,0.23600000000000002,0.958,0,-6.8629999999999995,0,0.284,0.10099999999999999,0.243,0.583,0.0939,196.38400000000001,4
326863,5CI3LHXRHtJ99kfbNlDo5G,Pity,29,120560,0,['Bad Religion'],['2yJwXpWAQOOl5XFzbCxLs9'],1982,0.0994,0.97,0,-2.717,0,0.135,0.000434,0.0,0.462,0.162,166.38,4
331488,4enMndzp7cJ3rDNsF1dAGC,I'll Be Gone,36,216200,0,['Broder Daniel'],['0IcwumPFXL1XWQ0Z9CCuCV'],1998-04-22,0.21100000000000002,0.966,6,-5.422000000000001,0,0.0748,0.0101,0.00236,0.588,0.0803,148.966,4
