,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
304974,0OlS52TmtK2gPaEtdmr7DN,No Such Thing as a Broken Heart,65,176893,0,['Old Dominion'],['6y8XlgIV8BLlIg1tT1R10i'],2017-08-25,0.6509999999999999,0.782,8,-4.295,1,0.0718,0.295,0.0,0.107,0.945,171.987,4
307530,6HtfeBWMPyqftratyhqsEr,Physical Presence,31,328040,0,['Level 42'],['0L9xkvBPcEp1nrhDrodxc5'],1985,0.682,0.888,5,-4.877,1,0.0426,0.155,0.0338,0.2,0.85,164.012,4
308080,6xguvgJW2YpOut2hkICnUv,Malkepigerne (Titler),29,98027,0,['Bjarne Lisby'],['4KtpKEtic60SIE1frITlUX'],1989-01-01,0.736,0.711,2,-9.439,1,0.175,0.579,0.0,0.051,0.968,172.018,4
308277,0MI62LcpqSktjHBEeyTZBH,Mogensen Mix - Club Mix,24,236813,0,"['Rockrosinen & Pølseenderne', 'John Mogensen']","['34CW2hqjrqO51NxSgDDMro', '3zH5giTwRVntj4cnZWkF6A']",1990-10-01,0.725,0.904,6,-8.035,1,0.0957,0.0562,0.0,0.198,0.9359999999999999,165.891,4
308638,4TFWqFIfAbuI7h7wVo3qwQ,Slabadubadelle,24,170333,0,['Bullerfnis'],['3aDdTJA1ZxVXhZMilYaLTR'],1992-08-13,0.634,0.7659999999999999,2,-7.7410000000000005,1,0.179,0.387,0.0,0.16,0.965,168.96,4
308828,6KOGNOBNDt8BUhhtXSBa9H,Jeg har fået en trailer og mor har mave på,37,205493,0,['Ib Grønbech'],['1grMAykQREOpWt2mPU12UU'],1993,0.7190000000000001,0.789,4,-7.209,1,0.0912,0.183,0.0,0.161,0.87,176.15900000000002,4
308865,1tc6TzCbL066S11ECYrmCF,"Der' Rock, der' Pop - track version",22,171200,0,['Klaus & Servants'],['3PbcMklPymGRRUMCxZRHRa'],1993-04-22,0.813,0.8,9,-7.069,1,0.0564,0.13699999999999998,0.0,0.0609,0.963,168.199,4
308987,3JT5VYZyA35rCk5o3eOvdg,De lange underhylere,24,217760,0,['Ib Grønbech'],['1grMAykQREOpWt2mPU12UU'],1994,0.654,0.836,4,-9.458,1,0.0531,0.175,0.0,0.109,0.965,167.817,4
309438,07XRrfelJeNR8H8Z8vBrmx,Penge Ind På Torsdag,23,173964,0,['Østkyst Hustlers'],['12vUJAJSACZF9nl7iiuqTB'],1996-09-26,0.825,0.723,9,-7.792000000000001,1,0.0476,0.27899999999999997,3.19e-06,0.266,0.9570000000000001,167.985,4
310003,2py13gOogO0dYYNWQIcVed,Skomager Anton,21,185600,0,['Richard Ragnvald'],['0hRyYPSF066dGIhL6Ew0AH'],1998,0.632,0.7170000000000001,5,-5.324,1,0.0372,0.48200000000000004,0.0,0.0904,0.9590000000000001,167.016,4
310511,28d4GcFFR8gWmkr7z7QrOx,Dyt I bamsen,43,221693,0,['Rollo & King'],['52LZWpBjyCiys55XTYLcGT'],2001,0.657,0.875,7,-5.414,1,0.225,0.0621,3.44e-06,0.287,0.825,203.28799999999998,4
310575,3gStJwMrbHpT7LGzQTITi9,Habba Habba Zoot Zoot,31,140333,0,"['Mek Pek', 'Habbasutterne']","['4TNnufZk2aryZTw4OMVW2x', '4MoH5Ync17sUnnJEA9PQ4b']",2001-01-01,0.777,0.85,7,-5.604,1,0.0922,0.146,5.22e-05,0.207,0.955,162.951,4
310627,0p030Tlxy9EBpA9Un2uSsh,Danmarks Drenge,38,214533,0,['Søren Poppe'],['4IIzHcHwmfGxdVznMYZAHZ'],2002,0.665,0.948,9,-2.97,1,0.0761,0.287,0.0,0.34700000000000003,0.9109999999999999,170.014,4
310830,0NxbQA1DvkrtFQ4wTqBoHn,Halli Halløj,21,164173,1,['Anders Matthesen'],['7ywx4levGzk6v90WXQToXe'],2003-11-24,0.618,0.713,0,-6.037000000000001,1,0.0895,0.5539999999999999,0.0,0.155,0.946,179.89,3
311048,1c6UwDqRjUFI7fU6QWuB34,Voksenbaby.dk,26,204773,0,['Drengene Fra Angora'],['14Yvg4O01WlpP3Jm2AP6oI'],2005-07-20,0.68,0.736,0,-10.821,1,0.105,0.7170000000000001,0.134,0.18100000000000002,0.966,172.01,4
311715,2XA6b3tBWZ6R5CggQRGmc5,Folkevognen,44,177480,0,['Shu-Bi-Dua'],['6Y99TxJKt19wJFbmpoRzLp'],2010-01-21,0.667,0.951,2,-5.61,1,0.0517,0.00316,0.00484,0.33299999999999996,0.961,168.18400000000003,4
311826,08IFybhteqSbdDWfMrrhHm,Folkevognen,29,177280,0,['Shu-Bi-Dua'],['6Y99TxJKt19wJFbmpoRzLp'],2010-02-01,0.67,0.951,2,-5.601,1,0.0464,0.00285,0.009609999999999999,0.332,0.963,168.209,4
312448,7itpyFSWJaoQ6fW0VprgH2,Sig Du Ka' Li' Mig,40,231747,0,['Tøsedrengene'],['77tySlfNCOSAhpjqD8Q8IL'],2014-10-27,0.695,0.738,5,-7.143,1,0.11900000000000001,0.15,3.11e-05,0.221,0.9359999999999999,170.567,4
312452,585Q57XwzW23RudNfNwjMF,Et Barn Af Min Tid,40,166394,0,['The Minds Of 99'],['6GTwMrB4u3hwcUyc9sU1UL'],2014-05-12,0.6579999999999999,0.8170000000000001,7,-5.983,1,0.0478,0.0406,4.05e-05,0.0905,0.902,164.993,4
313256,10CdS6lWzNxOaIX1PCuFW5,Mama (feat. Kesi),40,187462,0,"['Gilli', 'KESI']","['2KbikmQKGiUPR2ARs1h0sq', '2d7AMvzFwh5wUTuqQl3BAE']",2018-11-30,0.657,0.7240000000000001,1,-6.611000000000001,1,0.0748,0.36700000000000005,0.0,0.295,0.8759999999999999,181.47099999999998,3
313781,5VDso6McCTCa6mgO5CBBsO,Corolla (feat. Branco),44,160173,1,"['Sinds', 'Branco']","['5LQSZR4648SuVALNNyHx3G', '1YwMnnHvnG64fJxYSVwmN6']",2020-06-26,0.6759999999999999,0.7509999999999999,1,-5.457999999999999,1,0.355,0.00921,0.0,0.08199999999999999,0.8809999999999999,185.968,4
317067,7u62Yx5j7OUTPKWIrllG58,Einn dans við mig,26,196023,0,['Hemmi Gunn'],['3vC04ef4uvXKfIS5Z9bKUp'],1984-01-01,0.7020000000000001,0.802,9,-8.482000000000001,1,0.0829,0.00456,0.0,0.131,0.963,164.77700000000002,4
319948,5uuiu934wVzHOjS0KAVAF2,Skólarapp,22,180187,0,"['Þorvaldur Davíð Kristjánsso', 'Sara Dís Hjaltested']","['4aLvqB5psiwMJy5xSxofUe', '0xDiQgMruJk3XGPz9YUXVa']",2000-01-01,0.682,0.737,1,-12.585999999999999,1,0.18600000000000003,0.142,0.0,0.293,0.843,186.063,4
325259,0CasySw7BObvCRDKJL9BXh,"Det hemliga vapnet, del 8",21,78840,0,"['Tintin', 'Tomas Bolme', 'Bert-Åke Varg']","['6aMD1KAa5i3Myy61cR8FiW', '7HjbJ8V87zrxkSzL1KieQk', '71ADe4Zg9UyE8WQEHbJSXM']",1972-06-26,0.621,0.7509999999999999,1,-6.614,1,0.885,0.83,0.0,0.12,0.838,178.002,5
326205,3oTjIJZWlTDu7UKP7TehNq,Rocka mig en rock,25,178661,0,['Thorleifs'],['5nFrP7P3n5fP5PVFTP4hoz'],1978,0.628,0.897,0,-5.349,1,0.0395,0.0368,0.0008449999999999999,0.0394,0.961,166.245,4
327936,6s3bDxWkPizTw8hsWv1iIi,Ich will alles,29,232227,0,['Gitte Haenning'],['1KdKjZQSoNP7bOOx346Wmx'],1986-05-12,0.711,0.701,5,-10.628,1,0.048,0.456,0.0,0.155,0.825,181.46,4
328057,14FCuJUQ8lp6tPOyW2qPyi,Backroads,30,222227,0,['Ricky Van Shelton'],['4uaaRGr9KMfYPDaUnBIngc'],1987,0.62,0.772,7,-9.208,1,0.0307,0.569,0.0,0.152,0.9690000000000001,164.945,4
328699,54VXox4QIaPdRvE5WywENn,Capturado,32,194613,0,['La Dama Se Esconde'],['1efAyeuRQv6619Aig56HHI'],1989,0.695,0.747,7,-6.599,1,0.0432,0.0477,0.0023,0.128,0.943,169.905,4
329306,6oSSmC844ceswoJzwJnkXu,Chikyu Sentai Fiveman,26,223920,0,['Kenji Suzuki'],['2fOfCLQmxx4XrtpBkHu44M'],1991,0.627,0.927,7,-4.819,1,0.0481,0.0792,1.4599999999999999e-05,0.09699999999999999,0.86,165.52900000000002,4
330156,4FhVgRBg04EIOKenyGEzz9,O Que Eu Faço Sem Você,34,214160,0,['Raça Negra'],['1RnHJ07H3jcpay9PrUPjnt'],1994-01-01,0.695,0.79,7,-9.238,1,0.0549,0.406,0.00112,0.08199999999999999,0.938,168.998,4
330451,5CFzxeF97ehi82l1VWL8ex,Corazón Romántico,35,216933,0,['Guardianes Del Amor'],['3NLDQVyI2LVtQFJt8JeAAx'],1995-12-09,0.674,0.8029999999999999,4,-7.404,1,0.13699999999999998,0.161,1.31e-06,0.106,0.909,166.084,4
330659,2unsj6yAx5SuNPKZTg9Sco,Etc... E Tal,39,203933,0,['Sandy e Junior'],['05mFGgWzooDQMWGNcNsM05'],1996-01-01,0.633,0.748,9,-3.885,1,0.0616,0.272,0.0,0.153,0.858,161.171,4
330913,4Fl9gpRxbJlySvauiUyWlY,"1, 2, 3",34,216400,0,['Gian & Giovani'],['7tt5q9c2cUFczKNK5pEbZb'],1996-08-15,0.626,0.794,2,-8.133,1,0.0819,0.8190000000000001,0.0,0.10800000000000001,0.885,169.95,4
331043,5770s9DOGK8foYCOFX9h3a,Lero Lero,37,209960,0,['Los Socios Del Ritmo'],['7bzt5lHL6bzLO3c9mkxNMW'],1997,0.7120000000000001,0.745,5,-7.478,1,0.0543,0.342,1.93e-05,0.0486,0.9620000000000001,167.825,4
331074,4d6qswupJd3fNwwN7t8kr2,Te Voy A Conquistar,37,154133,0,['Intocable'],['108moq3rq6bm1M4Ypz0J02'],1997-01-01,0.691,0.715,10,-10.211,1,0.0629,0.22899999999999998,0.000367,0.0445,0.971,164.15599999999998,4
331167,4DaJSSQwFlJBDFhO1lw6tl,Cintura Fina,35,164640,0,"['Dominguinhos', 'Marines']","['1mCHLu4gizrN9PwHxKrJv4', '65V0cRfFtneosyL9ww9YZj']",1997,0.631,0.785,10,-5.511,1,0.0381,0.486,1.4e-06,0.0724,0.9740000000000001,164.11900000000003,4
331364,6yRIS09MGrlWSOe2aMPT5O,Pior e Te Perder,39,244933,0,['Zezé Di Camargo & Luciano'],['4dyYjqmYDjegbB3F2mbvcT'],1998-08-21,0.6579999999999999,0.897,9,-7.2170000000000005,1,0.0437,0.0591,0.0,0.13,0.8690000000000001,161.761,4
331426,0eNm0ERkY0mQzmneTmjKq5,Tatuagem,37,216800,0,['Mastruz Com Leite'],['6cAXmjYOHC2R7jLrs96KTZ'],1998,0.665,0.888,7,-5.172999999999999,1,0.0534,0.19699999999999998,2.15e-06,0.113,0.935,187.582,4
331712,5mLKKyW4xXV9MsHdEFcR0l,Луда по тебе,41,197164,0,['Камелия'],['7DAwGKKXG1x7t4ZWzGz7tr'],1999-06-09,0.871,0.804,6,-6.757000000000001,1,0.0461,0.43200000000000005,0.0,0.0454,0.966,160.05200000000002,4
331876,5kQAQypOqBVA7Mw7ndLYSo,Las Parcelas de los Mendozas,37,175673,0,['Sergio Vega Y Sus Shakas Del Norte'],['52k2DIFtN8MyakWRm6nHhi'],1999,0.607,0.772,9,-3.2260000000000004,1,0.0915,0.298,0.0,0.0616,0.805,172.623,4
331882,79b86R6SUxvGCZbaa1ktnI,Vinheta: União / Fogo Na Bomba,37,179640,0,['Charlie Brown Jr.'],['1on7ZQ2pvgeQF4vmIA09x5'],1999-01-05,0.727,0.7879999999999999,6,-7.505,1,0.522,0.635,0.0,0.0444,0.907,160.096,4
332240,6WvsoOwcxfO9S24voBNkKm,La Luz De Mi Vida,45,171213,0,['Grupo Bryndis'],['44WCHvwXBOMz6nm7Mu2ReO'],2001-01-01,0.616,0.763,9,-7.653,1,0.0833,0.49700000000000005,0.000169,0.12300000000000001,0.935,177.475,4
332470,2Lq5rbiRJNPjZFFPkzIbh4,La Maquinita,44,239173,0,['Big Circo'],['04hzyKKG8VTJwMsMriU0ve'],2002-01-01,0.7120000000000001,0.85,5,-4.507,1,0.0837,0.0702,0.0394,0.0971,0.841,200.03099999999998,4
333278,2f65QOMlIweSlJyUfh9Ij5,ผู้ชายของเธอ,40,245507,0,['โจ-ป๊อป'],['0cxdWEvJApuMTIvWdPjUvO'],2006-10-01,0.643,0.715,8,-6.815,1,0.032,0.133,1.15e-06,0.142,0.9329999999999999,167.99900000000002,4
333429,6z9FyLFLp1lLeRg3h0hPPU,Dos en Uno,50,313740,0,['Grupo Macao de Alex y Jhonny'],['2GAmpY3SIeEIjNjP8AjP2Z'],2006-09-02,0.613,0.769,0,-2.006,1,0.0478,0.214,0.0,0.084,0.899,180.171,4
334287,7G0xyX1BZMIuQzmXzhuNtt,Humíllate,50,192880,0,['Pesado'],['4BwiodzEp9Hwes5HeFjMVK'],2009-04-07,0.63,0.753,0,-6.922999999999999,1,0.111,0.298,0.0,0.0991,0.866,165.894,4
334895,5Ct7Q1XhI6J2NThehcgb05,O Vagabundo e a Dama,52,307307,0,['Oriente'],['0IVBT8qQNwvHLzOJL6kGpE'],2011-12-12,0.716,0.851,7,-6.365,1,0.239,0.0641,0.0,0.285,0.941,177.942,4
339081,4QGJfPwVfzzYhxVG38WIKd,Lovin' Only Me,21,214600,0,['Ricky Skaggs'],['0uNC9XuH437fKCCMuzvSks'],1981,0.624,0.792,7,-7.872000000000001,1,0.0307,0.47600000000000003,3.5600000000000005e-05,0.0916,0.924,173.294,4
340536,10RDkgDJTUliRfOpAxjOv7,Börja om från början,26,155533,0,['Sven-Ingvars'],['1nYKikHu8WWMKYVTcNyyzs'],1991,0.62,0.846,7,-7.282,1,0.0602,0.135,0.0,0.141,0.903,176.178,4
341078,77REVkJFh7RgZlThXb03bH,Stupid Cupid,34,108400,0,['Eddie Meduza'],['3cMEiDsx9VpGvF71hUGswS'],1994-01-01,0.625,0.846,9,-10.344000000000001,1,0.0553,0.0742,6.74e-05,0.0516,0.971,165.32299999999998,4
341442,1v5iqzZSpAtIZOfVGnbdmq,Jag har bestämt mig (I'm Gonna get You),32,147680,0,['Helene & Gänget'],['1t2tXYQv12Dll65CrmcOH9'],1996,0.688,0.807,0,-7.557,1,0.031,0.434,5.88e-06,0.115,0.879,164.889,4
341562,67JKXefvUswiSIWoGBibSl,Ett litet hus nedvid stranden,21,161160,0,['Lasse Stefanz'],['0ntVZReCfBFQctUiiaTaeu'],1996,0.605,0.8540000000000001,4,-8.134,1,0.0363,0.494,0.00037200000000000004,0.149,0.9670000000000001,167.975,4
341888,1RLwSmn86jK2tsrdcqOHDf,Cowboy Cadillac - New Dance Mix,32,196160,0,['Confederate Railroad'],['1YPIe9qIMa99O0a0OW47Be'],1998,0.708,0.747,5,-6.995,1,0.0398,0.292,0.0087,0.326,0.88,160.286,4
342012,2oN85WPxgurEvcRgtZtdrp,Storsjarmør'n,24,166949,0,['Jan Borseths'],['621r6drPZD0VgDXEUlOdGl'],1999-09-14,0.624,0.772,11,-6.858,1,0.0354,0.518,0.0,0.223,0.965,169.968,4
342320,6eFkYftY3JUWF06Vtgo6UF,Ungkarsvisa,34,203024,0,['Gunnar Fjeldseth Band'],['6IB3AURFYan3pLv4fFJblt'],2001-05-31,0.604,0.893,4,-5.343,1,0.0317,0.583,2.48e-05,0.0788,0.9670000000000001,164.13299999999998,4
342380,4zKV9CETdqW7glaODkJqBE,Kärlek i blåa jeans,30,146187,0,['Vikingarna'],['0kWWPlF3hudGPbahg5Xt9n'],2001-09-17,0.638,0.754,5,-8.788,1,0.0345,0.273,2.4100000000000003e-05,0.273,0.965,163.96400000000003,4
342382,1cAefHhDcHcGIv08C1tdYj,Varför åka skidor,37,157173,0,['Niss Olsson'],['7ErIGeu1IZ8MkqYS8xDfgQ'],2001-12-01,0.657,0.7440000000000001,7,-7.024,1,0.0317,0.47100000000000003,0.0,0.12,0.968,162.095,4
342566,7eWxCcYz6RAq3XfjG30luT,Lillesøstra Mi,26,201067,0,['Lisa Børud'],['4cKqiDD0ah4Nom9yCQ6Cwo'],2003-02-17,0.659,0.7759999999999999,6,-6.312,1,0.053,0.511,0.0683,0.125,0.8490000000000001,174.03799999999998,4
342593,6R8Fly9uLlBwGajhoIO6gY,Skolesang,24,206587,0,['Lisa Børud'],['4cKqiDD0ah4Nom9yCQ6Cwo'],2003-02-17,0.746,0.862,9,-5.975,1,0.0776,0.0327,0.000554,0.044000000000000004,0.85,177.05900000000003,4
342640,2SrHrNJq1Zj0iSyWNEuhAC,Frædagskvæll,37,161384,0,['Ingemars'],['4UfyXFE2NHOawKTKOFQ62J'],2004-10-27,0.626,0.809,0,-5.671,1,0.0809,0.36700000000000005,0.00034500000000000004,0.0866,0.9229999999999999,174.15,4
342678,1RAdumVlYw0GPywZgInXPQ,Jolly Bob Fra Aberdeen,32,219373,0,['Scandinavia'],['5N3xjxgDYbxsAqEeB3OTSm'],2004,0.606,0.8079999999999999,2,-5.683,1,0.0387,0.245,1.5e-06,0.302,0.925,164.049,4
342740,6hriJzAcNNptTKubDjqjFv,Bonderomantikk,40,158347,0,['Anne Nørdsti'],['0tQjkmRcDxYyexoDzTMzdX'],2005-10-31,0.607,0.79,4,-5.521,1,0.0663,0.414,0.0,0.32799999999999996,0.8220000000000001,162.918,4
342829,0HjN3a0dnXHzbjUecGbnse,Dance All Night,32,201613,0,['Liv Marit Wedvik'],['0Mefrvh2AM9qRWunlTDui8'],2005-09-30,0.6729999999999999,0.929,5,-4.203,1,0.154,0.0701,0.0,0.156,0.9,166.063,4
343040,0LHGoF3gW2lRxFDyAgeJ9w,Campingvogna,38,187107,0,['Øystein Sunde'],['2Tb1NWMeHK8NrL1at6Jxfp'],2007-01-22,0.6990000000000001,0.8809999999999999,2,-6.928,1,0.12,0.6970000000000001,0.0,0.0789,0.929,178.153,4
343154,5FC5bBwpDkHPwgtcxm84Px,Hytta Mi,43,158640,0,['Vassendgutane'],['5sSnMyOXFRHWNFcC2LgdT2'],2008-06-04,0.635,0.945,2,-4.798,1,0.0384,0.0899,0.0,0.344,0.888,164.957,4
343310,09UdMhr2NeJOMAEjrzibT6,Røkke og gjelsten og i,33,177013,0,['Trøste & Bære'],['31iSWEzxGJrSuaYHXRdgdP'],2009-06-30,0.7,0.9440000000000001,1,-6.351,1,0.136,0.483,0.0,0.285,0.9420000000000001,166.02,4
343493,3ZbvZvQXAdc2YlLfJlNR0C,Gjør så godt du kan,32,210427,0,['Admiral P'],['2P87oRX5tCFl1PYQRbPCPD'],2010,0.6609999999999999,0.8420000000000001,8,-3.8139999999999996,1,0.266,0.698,0.0,0.434,0.9470000000000001,165.808,4
343641,0YopVP6WYrvMGnDeuWtbGI,Hvem Eier,30,188640,0,['Lotta'],['4HAbrf4pEESpnO8OxF1nJs'],2011-05-27,0.654,0.754,1,-5.343999999999999,1,0.28300000000000003,0.132,0.0,0.0787,0.943,165.953,4
344899,3KKdDF5B4kjkC0zWR4SKZs,Er det lov å leva,52,131835,1,['Halva Priset'],['05XcYmdt6oIP0URKWYnyWk'],2020-12-25,0.608,0.937,9,-3.0439999999999996,1,0.11599999999999999,0.11599999999999999,0.0,0.305,0.9670000000000001,168.02599999999998,4
346877,5Z00rOkUutTdoUO2eQtq9T,Ocupen Su Localidad,23,204133,0,['Joaquín Sabina'],['4aeIWo5CMF1uRmqgJdwkZW'],1984-11-14,0.602,0.833,4,-11.790999999999999,1,0.0395,0.138,6.87e-06,0.114,0.961,173.78799999999998,4
347055,5yZO63qKNGKKKV44G5Em2N,Mari Pili - 2015 Remaster,26,236093,0,['Ejecutivos Agresivos'],['7jVf9vjqvnJA38xPXMWESY'],1986,0.654,0.838,0,-8.039,1,0.0655,0.147,8.15e-06,0.0595,0.9079999999999999,171.327,4
347073,2M8KIcC0rsVo4lrDcModEj,Eres Para Mi,23,217333,0,['Queco'],['3OTjFTXsRC6G3NtTVoRgQZ'],1986,0.638,0.9209999999999999,2,-6.957999999999999,1,0.07400000000000001,0.157,0.0,0.147,0.8370000000000001,174.355,4
348551,4ix8c5XABjqGDZhRDdOplg,Mujer florero,32,275307,0,['Ella Baila Sola'],['6xvRfsmnwd0qcDUomtlmAt'],1996,0.7020000000000001,0.75,7,-7.817,1,0.13699999999999998,0.18,1.01e-06,0.0736,0.828,161.72,4
349069,68hIHQKGhpLZPpZyYfFRW6,A mi ritmo,26,196200,0,['Ella Baila Sola'],['6xvRfsmnwd0qcDUomtlmAt'],1998,0.607,0.8859999999999999,2,-5.831,1,0.0923,0.158,9.97e-06,0.166,0.867,160.028,4
349089,56XC5MEe1Mimy8mGKJMy27,Estopa,41,215013,0,['Estopa'],['5ZqnEfVdEGmoPxtELhN7ai'],1999-10-18,0.687,0.703,0,-8.448,1,0.14800000000000002,0.0127,0.00465,0.0503,0.9109999999999999,179.99900000000002,4
349308,3ppKW2voPfRuCtdWhF1R9z,Mariana Mambo,39,232933,0,['Chayanne'],['1JbemQ1fPt2YmSLjAFhPBv'],2000-11-28,0.607,0.9540000000000001,0,-3.943,1,0.212,0.151,1.82e-06,0.499,0.857,177.96200000000002,4
349456,5lkkRZMT8TJFRIydPt57bu,Por Qué Será,40,242800,0,"['Jotamayúscula', 'Arianna Puello', 'Roldán de Orishas']","['0Y84xODKgNhJ8R1UKqX33X', '19Xm04ZiVtOB6J2Ti5vXhL', '1Gw3BhXXnOHHAX6NpXm9Ao']",2001-09-09,0.747,0.9470000000000001,6,-3.593,1,0.127,0.11699999999999999,0.0177,0.16899999999999998,0.973,172.02900000000002,4
349470,2nAtFjIG82aevSNwGUZUqJ,Skalari Rude Klub (SRK),41,217826,0,['Skalariak'],['0hSw6yMPrZuFEVjDX5CoHQ'],2001-05-11,0.69,0.799,0,-6.767,1,0.0487,0.0145,1.86e-06,0.27399999999999997,0.965,160.11,4
349486,5v1eYf94IBejfMFkOOXyoX,Modestia Aparte,38,308320,0,['Violadores Del Verso'],['1DH9RJ0xBVje6gQmK3LWUY'],2001-11-19,0.7290000000000001,0.769,9,-4.6,1,0.39799999999999996,0.45399999999999996,0.0061200000000000004,0.15,0.843,177.702,4
349723,5sMdlYUaGEPd9PiWOoUjED,Locura,41,228440,0,['Elbicho'],['2fXq7CZ0mq4YlwB2XZ7715'],2003-06-13,0.73,0.889,2,-4.398,1,0.262,0.14400000000000002,0.0,0.0626,0.919,170.043,4
349813,7CqsYZsTXU6AAIuudFtV7x,Quiero ser una estrella,34,202813,0,['Fito y Fitipaldis'],['1tZ99AnqyjgrmPwLfGU5eo'],2003-09-01,0.605,0.929,2,-3.492,1,0.0409,0.0908,0.000556,0.182,0.9740000000000001,174.752,4
349824,3QncI2MDoSto39bT8SJtKK,Antes Muerta Que Sencilla,51,152507,0,['María Isabel'],['0oSfTqDPZq2WVyFN5iouCf'],2004-01-01,0.76,0.914,0,-5.182,1,0.17800000000000002,0.0251,0.0,0.0864,0.963,160.023,4
349949,0peCjjvb2ub8kitZbO8JwN,Pirata Capitán,35,148640,1,['La Kinky Beat'],['54fegqYOhCxElQ9RAOTroa'],2004,0.604,0.922,1,-3.713,1,0.0616,0.19699999999999998,0.0,0.308,0.945,172.967,4
350018,1a6oQj34EPwGYkIJChMed4,Lo Que Tengo Yo Adentro,42,188600,0,['Pereza'],['6mfK6Q2tzLMEchAr0e9Uzu'],2005-04-07,0.63,0.8440000000000001,0,-2.424,1,0.0317,0.0999,7.12e-06,0.36200000000000004,0.9159999999999999,160.065,4
350045,2JpNQup1KpoFj6B0fvOjKj,$ + €,40,311867,0,"['SFDK', 'ToteKing']","['56n1NeXsTOOxjX3Z4lVMTJ', '224rbIjYbXaTI7lnP2ZMNJ']",2005-03-18,0.667,0.83,4,-4.865,1,0.594,0.212,0.0,0.1,0.878,171.778,4
350053,6M5CyesxNhZ9p1WWCwoc5a,Me Estoy Volviendo Loco,38,214800,0,['Azul Y Negro'],['2ZumU1IGplRsr3M7VNrH1n'],2005-01-01,0.635,0.888,9,-7.097,1,0.0461,0.0634,0.7490000000000001,0.0764,0.8859999999999999,163.186,4
350060,2mS8Cs62vFTuJB6n2UjZRY,Por un beso de tu boca,37,263640,0,['El Arrebato'],['2dJyJptNE5bMmbN6z08iNJ'],2005-11-30,0.614,0.945,2,-3.318,1,0.0409,0.091,0.0,0.32,0.9570000000000001,166.00400000000002,4
350173,4RjFJcf3xxtCXq7eBx0rxj,Liberta,43,264053,1,['Haze'],['6c4WWQ2PYJlgnxtkQKqI5s'],2006-01-01,0.7759999999999999,0.72,6,-7.202999999999999,1,0.24600000000000002,0.0878,0.0,0.371,0.977,165.933,4
350378,7g2uPNjzW2A1nZ1VVjbuKA,Acariciándote,40,222613,0,['Fondo Flamenco'],['0YIhVMmaboWI25NVbZRkmo'],2007-10-15,0.765,0.716,11,-8.245,1,0.0565,0.735,0.000169,0.109,0.937,160.055,4
350391,3KVS7gOStQLWfRzw4zi8av,Acariciandote,39,222787,0,['Fondo Flamenco'],['0YIhVMmaboWI25NVbZRkmo'],2007,0.767,0.8,11,-5.675,1,0.0601,0.727,1.31e-05,0.0863,0.9520000000000001,160.072,4
350706,6RjS63lb2J3fiQRNGLaX7x,Cronicas de una Loca,40,261039,0,['El Barrio'],['0fM3rWsshliRFUmJlBP6QZ'],2009-10-19,0.603,0.879,4,-4.1160000000000005,1,0.107,0.10300000000000001,0.0,0.046,0.852,162.086,4
351125,17mLuaiFwUPZb3xWNe7e2l,Na de Na,37,273027,0,['El Barrio'],['0fM3rWsshliRFUmJlBP6QZ'],2011-10-24,0.607,0.9279999999999999,7,-4.887,1,0.145,0.22,0.0,0.0994,0.879,165.912,4
351253,4vtMLrMxLTszOk6qvtvcVB,Hacia la Luna,41,172147,0,['En Tol Sarmiento'],['1Z6pq36YGnX2ODcUbV4tgQ'],2012-06-21,0.624,0.8909999999999999,9,-4.285,1,0.111,0.536,0.0,0.20800000000000002,0.937,164.835,5
351576,1L7x4sVrn3qFEe7pNhxR99,El Matadero,49,234987,0,"['Plan B', 'Alexis y Fido']","['2jSGzJw0ebJLu7OLVSOcBP', '7tU1VKOuxiNZwBZC6RHidA']",2014-08-25,0.746,0.892,2,-3.688,1,0.0803,0.152,0.0,0.142,0.853,179.995,4
351673,4kS11kNSTBjLCR7280kcmk,Amarás La Noche,41,259007,0,['El Barrio'],['0fM3rWsshliRFUmJlBP6QZ'],2014-10-21,0.614,0.899,7,-4.117,1,0.0477,0.0591,0.00374,0.152,0.863,164.02599999999998,4
351875,1m3paVx65imhvCjPx505Oy,Micaela,56,284653,0,"['Sonora Carruseles', 'Luis Florez']","['34qU0b0yRjEzRJtknerEDS', '125qXSgsP3irn2SEE6rpor']",2015-07-01,0.652,0.8909999999999999,0,-6.858,1,0.0524,0.396,0.0022,0.0767,0.934,179.604,4
351931,1jrEVyIU663AkQcjWDUM85,Y se fue,43,201745,0,['La Pegatina'],['4xvB67czbtvemGVXGa81oK'],2015-05-05,0.6990000000000001,0.7140000000000001,7,-10.009,1,0.0394,0.34600000000000003,0.0,0.174,0.898,165.86599999999999,4
351993,3n58u3LOFw8mITLvfPvQBz,Manicomio,52,228662,0,['Cosculluela'],['00me4Ke1LsvMxt5kydlMyU'],2016-03-15,0.7440000000000001,0.754,8,-3.8289999999999997,1,0.24,0.0213,1.33e-06,0.14,0.841,180.03900000000002,4
